Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10,0,0,20,65,60,2025-08-17 00:45
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10,0,0,20,65,60,2025-08-17 00:45
a03,0,15,17,18.30,0.00,0,0,374.70,431.00,0.00,0.00,0,979,10,20,65,60,2025-08-17 00:45
a04,1,18,20,351.60,351.60,38,5,315.40,731.00,667.00,0.00,0,1190,10,20,65,60,2025-08-17 00:45
a05,0,18,20,448.00,0.00,0,0,282.10,764.10,0.00,0.00,0,1182,10,20,65,60,2025-08-17 00:45
a06,0,28,28,493.20,0.00,0,0,185.50,737.70,0.00,0.00,0,1188,10,20,65,60,2025-08-17 00:45
a07,0,20,22,500.80,0.00,0,0,356.00,915.80,0.00,0.00,0,959,10,20,65,60,2025-08-17 00:45
a08,0,16,18,504.40,0.00,0,0,336.90,890.30,0.00,0.00,0,1104,10,20,65,60,2025-08-17 00:45
a09,0,20,22,572.30,0.00,0,0,341.70,984.00,0.00,0.00,0,1085,10,20,65,60,2025-08-17 00:45
a10,0,16,18,621.30,0.00,0,0,246.20,912.50,0.00,0.00,0,1015,10,20,65,60,2025-08-17 00:45
a11,1,28,28,634.30,634.30,5,5,304.60,998.90,938.90,0.00,0,5493,30,60,65,60,2025-08-17 00:45
a12,1,22,25,758.60,758.60,38,5,337.10,1120.70,1095.70,0.00,0,5310,30,60,65,60,2025-08-17 00:45
