Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:47
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:47
a03,1,28,28,200.40,200.40,30,5,161.60,420.00,362.00,0.00,0.00,1198,10,20,65,60,2025-08-17 00:47
a04,1,20,22,269.00,362.10,38,5,300.00,618.00,662.10,93.10,44.10,1135,10,20,65,60,2025-08-17 00:47
a05,0,25,30,434.30,0.00,0,0,342.90,843.20,0.00,0.00,0.00,5149,30,60,65,60,2025-08-17 00:47
a06,1,28,28,445.70,445.70,5,5,262.80,740.50,708.50,0.00,0.00,5362,30,60,65,60,2025-08-17 00:47
a07,0,16,18,474.30,0.00,0,0,196.50,720.80,0.00,0.00,0.00,971,10,20,65,60,2025-08-17 00:47
a08,0,16,18,533.80,0.00,0,0,309.80,903.60,0.00,0.00,0.00,1070,10,20,65,60,2025-08-17 00:47
a09,0,15,17,620.10,0.00,0,0,249.30,902.40,0.00,0.00,0.00,878,10,20,65,60,2025-08-17 00:47
a10,0,25,30,689.80,0.00,0,0,275.30,1008.10,0.00,0.00,0.00,5330,30,60,65,60,2025-08-17 00:47
a11,1,48,49,711.90,711.90,5,5,299.00,1078.90,1010.90,0.00,0.00,5500,30,60,65,60,2025-08-17 00:47
a12,0,16,18,774.10,0.00,0,0,293.50,1111.60,0.00,0.00,0.00,1022,10,20,65,60,2025-08-17 00:47
a13,1,25,30,853.50,1011.00,5,5,329.30,1254.80,1340.30,157.50,85.50,5434,30,60,65,60,2025-08-17 00:47
a14,0,16,18,970.80,0.00,0,0,383.90,1422.70,0.00,0.00,0.00,952,10,20,65,60,2025-08-17 00:47
a15,0,18,20,972.80,0.00,0,0,305.70,1337.50,0.00,0.00,0.00,1017,10,20,65,60,2025-08-17 00:47
a16,1,25,30,974.90,1011.20,35,5,184.90,1219.80,1196.10,36.30,0.00,5378,30,60,65,60,2025-08-17 00:47
a17,0,25,30,1161.90,0.00,0,0,371.00,1597.90,0.00,0.00,0.00,1143,10,20,65,60,2025-08-17 00:47
a18,1,28,28,1303.70,1340.50,5,5,173.60,1505.30,1514.10,36.80,8.80,5324,30,60,65,60,2025-08-17 00:47
a19,0,20,22,1351.80,0.00,0,0,271.40,1685.20,0.00,0.00,0.00,1008,10,20,65,60,2025-08-17 00:47
a20,0,18,20,1483.90,0.00,0,0,279.70,1827.60,0.00,0.00,0.00,979,10,20,65,60,2025-08-17 00:47
a21,1,22,25,1548.80,1548.80,5,5,184.20,1800.00,1733.00,0.00,0.00,1057,10,20,65,60,2025-08-17 00:47
a22,1,15,17,1550.50,1550.50,32,5,331.80,1953.30,1882.30,0.00,0.00,1052,10,20,65,60,2025-08-17 00:47
