Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:11
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:11
a03,0,16,18,277.50,0.00,0,0,280.20,610.70,0.00,0.00,0.00,782,10,20,65,60,2025-08-17 01:11
a04,1,16,18,281.90,281.90,5,5,192.70,504.60,474.60,0.00,0.00,4316,30,60,65,60,2025-08-17 01:11
a05,1,22,25,305.80,305.80,26,5,355.60,706.40,661.40,0.00,0.00,1084,10,20,65,60,2025-08-17 01:11
a06,0,28,28,309.80,0.00,0,0,386.80,758.60,0.00,0.00,0.00,5483,30,60,65,60,2025-08-17 01:11
a07,0,16,18,504.00,0.00,0,0,188.80,754.80,0.00,0.00,0.00,1155,10,20,65,60,2025-08-17 01:11
a08,1,16,18,570.00,570.00,5,5,106.50,744.50,676.50,0.00,0.00,4224,30,60,65,60,2025-08-17 01:11
a09,0,28,28,666.60,0.00,0,0,326.60,1065.20,0.00,0.00,0.00,5429,30,60,65,60,2025-08-17 01:11
a10,0,15,17,672.70,0.00,0,0,100.50,836.20,0.00,0.00,0.00,873,10,20,65,60,2025-08-17 01:11
a11,1,48,49,691.70,691.70,5,5,370.40,1123.10,1062.10,0.00,0.00,5500,30,60,65,60,2025-08-17 01:11
a12,0,16,18,742.50,0.00,0,0,378.40,1186.90,0.00,0.00,0.00,808,10,20,65,60,2025-08-17 01:11
a13,0,16,18,810.90,0.00,0,0,104.40,972.30,0.00,0.00,0.00,1148,10,20,65,60,2025-08-17 01:11
a14,0,25,30,878.00,0.00,0,0,194.80,1143.80,0.00,0.00,0.00,5373,30,60,65,60,2025-08-17 01:11
a15,0,20,22,901.70,0.00,0,0,296.80,1240.50,0.00,0.00,0.00,1157,10,20,65,60,2025-08-17 01:11
