Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:01
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:01
a03,0,28,28,212.30,0.00,0,0,371.40,647.70,0.00,0.00,0.00,5495,30,60,65,60,2025-08-17 01:01
a04,0,18,20,248.40,0.00,0,0,219.60,510.00,0.00,0.00,0.00,953,10,20,65,60,2025-08-17 01:01
a05,0,15,17,300.60,0.00,0,0,124.10,459.70,0.00,0.00,0.00,1163,10,20,65,60,2025-08-17 01:01
a06,1,48,49,343.70,343.70,5,5,157.20,535.90,500.90,0.00,0.00,5500,30,60,65,60,2025-08-17 01:01
a07,1,25,30,759.30,759.30,5,5,339.00,1144.30,1098.30,0.00,0.00,1125,10,20,65,60,2025-08-17 01:01
a08,1,20,22,878.50,878.50,35,5,280.20,1212.70,1158.70,0.00,0.00,925,10,20,65,60,2025-08-17 01:01
a09,1,22,25,1130.20,1130.20,5,5,358.50,1523.70,1488.70,0.00,0.00,4858,30,60,65,60,2025-08-17 01:01
a10,0,15,17,1472.70,0.00,0,0,384.20,1885.90,0.00,0.00,0.00,864,10,20,65,60,2025-08-17 01:01
a11,1,25,30,1747.10,1747.10,5,5,270.10,2054.20,2017.20,0.00,0.00,5490,30,60,65,60,2025-08-17 01:01
a12,0,15,17,1765.30,0.00,0,0,109.70,1932.00,0.00,0.00,0.00,4096,30,60,65,60,2025-08-17 01:01
a13,1,16,18,1844.40,1844.40,35,5,317.40,2209.80,2161.80,0.00,0.00,5081,30,60,65,60,2025-08-17 01:01
a14,0,28,28,2164.80,0.00,0,0,118.30,2334.10,0.00,0.00,0.00,5412,30,60,65,60,2025-08-17 01:01
a15,0,22,25,2187.40,0.00,0,0,228.00,2471.40,0.00,0.00,0.00,5248,30,60,65,60,2025-08-17 01:01
a16,1,48,49,2194.00,2194.00,5,5,190.20,2453.20,2384.20,0.00,0.00,5500,30,60,65,60,2025-08-17 01:01
a17,1,48,49,2216.10,2384.40,5,5,342.40,2583.50,2726.80,168.30,143.30,5500,30,60,65,60,2025-08-17 01:01
a18,0,20,22,2414.80,0.00,0,0,381.60,2842.40,0.00,0.00,0.00,5163,30,60,65,60,2025-08-17 01:01
a19,0,48,49,2455.40,0.00,0,0,114.30,2602.70,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:01
a20,0,16,18,2471.40,0.00,0,0,354.20,2869.60,0.00,0.00,0.00,908,10,20,65,60,2025-08-17 01:01
a21,0,20,22,2640.60,0.00,0,0,392.40,3090.00,0.00,0.00,0.00,914,10,20,65,60,2025-08-17 01:01
a22,0,20,22,2684.50,0.00,0,0,398.30,3136.80,0.00,0.00,0.00,4791,30,60,65,60,2025-08-17 01:01
a23,1,28,28,2762.00,2762.00,5,5,211.90,3005.90,2973.90,0.00,0.00,5322,30,60,65,60,2025-08-17 01:01
a24,1,20,22,2777.00,2777.00,38,5,180.20,2992.20,2957.20,0.00,0.00,976,10,20,65,60,2025-08-17 01:01
a25,0,22,25,2814.80,0.00,0,0,367.20,3214.00,0.00,0.00,0.00,1120,10,20,65,60,2025-08-17 01:01
a26,1,28,28,2838.40,2974.10,5,5,251.80,3141.20,3225.90,135.70,84.70,5304,30,60,65,60,2025-08-17 01:01
a27,0,18,20,2851.20,0.00,0,0,244.60,3155.80,0.00,0.00,0.00,923,10,20,65,60,2025-08-17 01:01
a28,0,16,18,2964.30,0.00,0,0,163.20,3188.50,0.00,0.00,0.00,1122,10,20,65,60,2025-08-17 01:01
a29,0,20,22,2989.60,0.00,0,0,339.20,3400.80,0.00,0.00,0.00,1131,10,20,65,60,2025-08-17 01:01
a30,1,22,25,3046.70,3046.70,38,5,218.70,3323.40,3265.40,0.00,0.00,5036,30,60,65,60,2025-08-17 01:01
a31,0,15,17,3127.40,0.00,0,0,352.80,3540.20,0.00,0.00,0.00,848,10,20,65,60,2025-08-17 01:01
a32,0,15,17,3161.80,0.00,0,0,268.60,3487.40,0.00,0.00,0.00,822,10,20,65,60,2025-08-17 01:01
a33,1,15,17,3182.90,3226.00,5,5,170.80,3406.70,3396.80,43.10,0.00,1164,10,20,65,60,2025-08-17 01:01
a34,0,28,28,3338.30,0.00,0,0,187.20,3568.50,0.00,0.00,0.00,1134,10,20,65,60,2025-08-17 01:01
a35,0,25,30,3394.70,0.00,0,0,313.70,3747.40,0.00,0.00,0.00,5348,30,60,65,60,2025-08-17 01:01
a36,1,48,49,3438.10,3438.10,5,5,269.60,3747.70,3707.70,0.00,0.00,5500,30,60,65,60,2025-08-17 01:01
a37,1,16,18,3784.80,3784.80,5,5,146.10,3955.90,3930.90,0.00,0.00,4918,30,60,65,60,2025-08-17 01:01
a38,0,15,17,3859.30,0.00,0,0,214.20,4133.50,0.00,0.00,0.00,783,10,20,65,60,2025-08-17 01:01
a39,1,22,25,3862.00,3862.00,32,5,380.20,4285.20,4242.20,0.00,0.00,1080,10,20,65,60,2025-08-17 01:01
a40,0,22,25,3943.80,0.00,0,0,123.40,4119.20,0.00,0.00,0.00,1039,10,20,65,60,2025-08-17 01:01
a41,0,20,22,3986.00,0.00,0,0,123.40,4164.40,0.00,0.00,0.00,1031,10,20,65,60,2025-08-17 01:01
a42,1,22,25,4007.80,4007.80,5,5,142.70,4201.50,4150.50,0.00,0.00,5339,30,60,65,60,2025-08-17 01:01
a43,1,18,20,4098.00,4150.60,5,5,233.70,4356.70,4384.30,52.60,27.60,1033,10,20,65,60,2025-08-17 01:01
a44,0,16,18,4146.90,0.00,0,0,125.00,4295.90,0.00,0.00,0.00,905,10,20,65,60,2025-08-17 01:01
a45,0,22,25,4182.60,0.00,0,0,224.40,4436.00,0.00,0.00,0.00,1092,10,20,65,60,2025-08-17 01:01
a46,0,20,22,4202.90,0.00,0,0,263.40,4528.30,0.00,0.00,0.00,5463,30,60,65,60,2025-08-17 01:01
a47,0,18,20,4306.40,0.00,0,0,264.80,4625.20,0.00,0.00,0.00,5051,30,60,65,60,2025-08-17 01:01
a48,0,15,17,4371.30,0.00,0,0,167.40,4606.70,0.00,0.00,0.00,782,10,20,65,60,2025-08-17 01:01
a49,1,48,49,4395.60,4395.60,5,5,347.50,4785.10,4743.10,0.00,0.00,5500,30,60,65,60,2025-08-17 01:01
a50,0,15,17,4518.70,0.00,0,0,318.10,4867.80,0.00,0.00,0.00,742,10,20,65,60,2025-08-17 01:01
a51,0,25,30,4656.50,0.00,0,0,204.70,4889.20,0.00,0.00,0.00,5359,30,60,65,60,2025-08-17 01:01
a52,0,18,20,4714.60,0.00,0,0,269.40,5033.00,0.00,0.00,0.00,1016,10,20,65,60,2025-08-17 01:01
a53,1,28,28,4718.10,4743.20,5,5,371.20,5132.30,5114.40,25.10,0.00,5385,30,60,65,60,2025-08-17 01:01
a54,1,15,17,4796.10,4796.10,38,5,351.30,5200.40,5147.40,0.00,0.00,1149,10,20,65,60,2025-08-17 01:01
a55,0,20,22,4825.10,0.00,0,0,109.90,4992.00,0.00,0.00,0.00,919,10,20,65,60,2025-08-17 01:01
a56,0,15,17,4860.00,0.00,0,0,255.30,5181.30,0.00,0.00,0.00,1077,10,20,65,60,2025-08-17 01:01
a57,0,25,30,4948.70,0.00,0,0,106.10,5100.80,0.00,0.00,0.00,1069,10,20,65,60,2025-08-17 01:01
a58,1,28,28,4993.60,5114.50,5,5,333.10,5392.70,5447.60,120.90,54.90,5326,30,60,65,60,2025-08-17 01:01
a59,0,15,17,5402.70,0.00,0,0,390.50,5857.20,0.00,0.00,0.00,982,10,20,65,60,2025-08-17 01:01
a60,1,20,22,5422.70,5422.70,38,5,125.90,5618.60,5548.60,0.00,0.00,1010,10,20,65,60,2025-08-17 01:01
a61,1,16,18,5473.60,5473.60,5,5,114.30,5644.90,5587.90,0.00,0.00,4471,30,60,65,60,2025-08-17 01:01
a62,0,20,22,5534.60,0.00,0,0,285.30,5863.90,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:01
a63,0,15,17,5570.60,0.00,0,0,128.60,5762.20,0.00,0.00,0.00,1054,10,20,65,60,2025-08-17 01:01
a64,0,18,20,5616.00,0.00,0,0,309.20,5975.20,0.00,0.00,0.00,995,10,20,65,60,2025-08-17 01:01
a65,0,20,22,5617.30,0.00,0,0,209.00,5871.30,0.00,0.00,0.00,930,10,20,65,60,2025-08-17 01:01
a66,1,48,49,5675.70,5675.70,5,5,304.10,6042.80,5979.80,0.00,0.00,5500,30,60,65,60,2025-08-17 01:01
a67,0,28,28,5708.50,0.00,0,0,247.80,6017.30,0.00,0.00,0.00,1143,10,20,65,60,2025-08-17 01:01
a68,0,15,17,5735.20,0.00,0,0,281.90,6069.10,0.00,0.00,0.00,765,10,20,65,60,2025-08-17 01:01
a69,1,48,49,5829.30,5979.90,5,5,151.10,6040.40,6131.00,150.60,90.60,5500,30,60,65,60,2025-08-17 01:01
a70,0,48,49,5871.80,0.00,0,0,133.10,6051.90,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:01
a71,0,48,49,5940.60,0.00,0,0,395.40,6402.00,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:01
a72,0,25,30,6007.10,0.00,0,0,389.20,6428.30,0.00,0.00,0.00,5479,30,60,65,60,2025-08-17 01:01
a73,0,15,17,6027.40,0.00,0,0,352.30,6407.70,0.00,0.00,0.00,1107,10,20,65,60,2025-08-17 01:01
a74,0,25,30,6035.40,0.00,0,0,328.60,6434.00,0.00,0.00,0.00,1092,10,20,65,60,2025-08-17 01:01
a75,0,22,25,6037.00,0.00,0,0,180.30,6251.30,0.00,0.00,0.00,5226,30,60,65,60,2025-08-17 01:01
a76,0,22,25,6042.60,0.00,0,0,158.80,6251.40,0.00,0.00,0.00,5250,30,60,65,60,2025-08-17 01:01
a77,0,15,17,6056.00,0.00,0,0,106.70,6191.70,0.00,0.00,0.00,839,10,20,65,60,2025-08-17 01:01
a78,0,25,30,6063.60,0.00,0,0,195.60,6326.20,0.00,0.00,0.00,5091,30,60,65,60,2025-08-17 01:01
a79,1,48,49,6204.70,6204.70,5,5,383.90,6626.60,6588.60,0.00,0.00,5500,30,60,65,60,2025-08-17 01:01
a80,0,22,25,6261.80,0.00,0,0,300.00,6626.80,0.00,0.00,0.00,4951,30,60,65,60,2025-08-17 01:01
a81,0,28,28,6278.90,0.00,0,0,177.80,6517.70,0.00,0.00,0.00,5306,30,60,65,60,2025-08-17 01:01
a82,0,18,20,6318.30,0.00,0,0,182.50,6553.80,0.00,0.00,0.00,867,10,20,65,60,2025-08-17 01:01
