Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:07
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:07
a03,0,15,17,55.90,0.00,0,0,182.00,300.90,0.00,0.00,0.00,950,10,20,65,60,2025-08-17 01:07
a04,1,48,49,373.90,373.90,5,5,273.60,716.50,647.50,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a05,0,20,22,390.80,0.00,0,0,250.60,687.40,0.00,0.00,0.00,5199,30,60,65,60,2025-08-17 01:07
a06,0,48,49,452.20,0.00,0,0,137.30,648.50,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a07,0,28,28,476.60,0.00,0,0,229.60,760.20,0.00,0.00,0.00,1182,10,20,65,60,2025-08-17 01:07
a08,0,20,22,477.80,0.00,0,0,398.50,939.30,0.00,0.00,0.00,980,10,20,65,60,2025-08-17 01:07
a09,0,20,22,548.80,0.00,0,0,371.50,986.30,0.00,0.00,0.00,1053,10,20,65,60,2025-08-17 01:07
a10,0,22,25,597.20,0.00,0,0,338.30,959.50,0.00,0.00,0.00,1114,10,20,65,60,2025-08-17 01:07
a11,1,18,20,669.20,669.20,5,5,120.70,839.90,789.90,0.00,0.00,939,10,20,65,60,2025-08-17 01:07
a12,0,15,17,742.50,0.00,0,0,118.40,884.90,0.00,0.00,0.00,895,10,20,65,60,2025-08-17 01:07
a13,0,22,25,794.30,0.00,0,0,257.80,1076.10,0.00,0.00,0.00,1066,10,20,65,60,2025-08-17 01:07
a14,1,22,25,794.80,794.80,38,5,247.80,1090.60,1042.60,0.00,0.00,5166,30,60,65,60,2025-08-17 01:07
a15,1,25,30,799.10,799.10,5,5,139.00,968.10,938.10,0.00,0.00,5448,30,60,65,60,2025-08-17 01:07
a16,0,22,25,929.90,0.00,0,0,367.90,1353.80,0.00,0.00,0.00,1007,10,20,65,60,2025-08-17 01:07
a17,1,28,28,972.30,972.30,5,5,225.40,1231.70,1197.70,0.00,0.00,5296,30,60,65,60,2025-08-17 01:07
a18,1,18,20,988.90,1042.80,38,5,132.80,1145.70,1175.60,53.90,29.90,962,10,20,65,60,2025-08-17 01:07
a19,0,22,25,1171.20,0.00,0,0,308.50,1527.70,0.00,0.00,0.00,5489,30,60,65,60,2025-08-17 01:07
a20,1,48,49,1237.80,1237.80,5,5,109.70,1412.50,1347.50,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a21,1,16,18,1356.40,1356.40,5,5,192.30,1583.70,1548.70,0.00,0.00,1184,10,20,65,60,2025-08-17 01:07
a22,0,15,17,1384.70,0.00,0,0,332.70,1774.40,0.00,0.00,0.00,1066,10,20,65,60,2025-08-17 01:07
a23,0,16,18,1444.90,0.00,0,0,277.90,1755.80,0.00,0.00,0.00,978,10,20,65,60,2025-08-17 01:07
a24,0,20,22,1459.60,0.00,0,0,270.50,1766.10,0.00,0.00,0.00,1024,10,20,65,60,2025-08-17 01:07
a25,0,25,30,1526.30,0.00,0,0,197.80,1775.10,0.00,0.00,0.00,5396,30,60,65,60,2025-08-17 01:07
a26,1,48,49,1567.60,1567.60,5,5,355.00,1977.60,1922.60,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a27,0,25,30,1872.40,0.00,0,0,329.40,2263.80,0.00,0.00,0.00,5412,30,60,65,60,2025-08-17 01:07
a28,0,16,18,1878.10,0.00,0,0,287.40,2216.50,0.00,0.00,0.00,1111,10,20,65,60,2025-08-17 01:07
a29,0,16,18,1896.60,0.00,0,0,216.00,2144.60,0.00,0.00,0.00,838,10,20,65,60,2025-08-17 01:07
a30,0,16,18,2024.20,0.00,0,0,382.60,2445.80,0.00,0.00,0.00,1115,10,20,65,60,2025-08-17 01:07
a31,0,28,28,2030.70,0.00,0,0,394.20,2464.90,0.00,0.00,0.00,5364,30,60,65,60,2025-08-17 01:07
a32,0,16,18,2127.10,0.00,0,0,358.90,2541.00,0.00,0.00,0.00,5448,30,60,65,60,2025-08-17 01:07
a33,1,48,49,2127.30,2127.30,5,5,199.40,2366.70,2326.70,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a34,0,16,18,2163.50,0.00,0,0,249.20,2450.70,0.00,0.00,0.00,1117,10,20,65,60,2025-08-17 01:07
a35,0,15,17,2198.80,0.00,0,0,393.50,2649.30,0.00,0.00,0.00,977,10,20,65,60,2025-08-17 01:07
a36,0,15,17,2490.10,0.00,0,0,311.20,2862.30,0.00,0.00,0.00,787,10,20,65,60,2025-08-17 01:07
a37,1,18,20,2540.90,2540.90,5,5,270.90,2865.80,2811.80,0.00,0.00,1108,10,20,65,60,2025-08-17 01:07
a38,0,20,22,2618.60,0.00,0,0,304.60,2986.20,0.00,0.00,0.00,5462,30,60,65,60,2025-08-17 01:07
a39,0,22,25,2644.90,0.00,0,0,226.70,2923.60,0.00,0.00,0.00,4880,30,60,65,60,2025-08-17 01:07
a40,1,16,18,2671.50,2671.50,28,5,142.60,2854.10,2814.10,0.00,0.00,818,10,20,65,60,2025-08-17 01:07
a41,1,48,49,2842.60,2842.60,5,5,165.00,3039.60,3007.60,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a42,0,15,17,2941.60,0.00,0,0,277.40,3286.00,0.00,0.00,0.00,922,10,20,65,60,2025-08-17 01:07
a43,0,15,17,2972.70,0.00,0,0,331.00,3363.70,0.00,0.00,0.00,5177,30,60,65,60,2025-08-17 01:07
a44,0,22,25,3058.30,0.00,0,0,238.60,3349.90,0.00,0.00,0.00,1151,10,20,65,60,2025-08-17 01:07
a45,1,18,20,3065.00,3065.00,32,5,315.10,3440.10,3380.10,0.00,0.00,5256,30,60,65,60,2025-08-17 01:07
a46,1,22,25,3147.70,3147.70,5,5,141.10,3338.80,3288.80,0.00,0.00,5312,30,60,65,60,2025-08-17 01:07
a47,0,15,17,3185.60,0.00,0,0,249.90,3469.50,0.00,0.00,0.00,943,10,20,65,60,2025-08-17 01:07
a48,0,48,49,3299.00,0.00,0,0,270.30,3603.30,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:07
a49,0,20,22,3426.90,0.00,0,0,364.50,3823.40,0.00,0.00,0.00,988,10,20,65,60,2025-08-17 01:07
a50,1,22,25,3501.60,3501.60,5,5,327.90,3878.50,3829.50,0.00,0.00,5107,30,60,65,60,2025-08-17 01:07
a51,1,18,20,3571.70,3571.70,32,5,249.70,3878.40,3821.40,0.00,0.00,4541,30,60,65,60,2025-08-17 01:07
a52,0,16,18,3583.40,0.00,0,0,241.40,3858.80,0.00,0.00,0.00,980,10,20,65,60,2025-08-17 01:07
a53,0,15,17,3641.40,0.00,0,0,116.70,3784.10,0.00,0.00,0.00,4138,30,60,65,60,2025-08-17 01:07
a54,0,20,22,3694.60,0.00,0,0,134.80,3876.40,0.00,0.00,0.00,993,10,20,65,60,2025-08-17 01:07
a55,0,28,28,3711.50,0.00,0,0,153.20,3891.70,0.00,0.00,0.00,5286,30,60,65,60,2025-08-17 01:07
a56,0,25,30,3746.90,0.00,0,0,273.60,4087.50,0.00,0.00,0.00,5373,30,60,65,60,2025-08-17 01:07
a57,1,48,49,3848.00,3848.00,5,5,162.00,4060.00,4010.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a58,1,28,28,4013.90,4013.90,5,5,193.70,4271.60,4207.60,0.00,0.00,5288,30,60,65,60,2025-08-17 01:07
a59,1,20,22,4089.10,4089.10,38,5,374.00,4490.10,4463.10,0.00,0.00,1080,10,20,65,60,2025-08-17 01:07
a60,0,16,18,4181.40,0.00,0,0,312.40,4528.80,0.00,0.00,0.00,1165,10,20,65,60,2025-08-17 01:07
a61,1,22,25,4270.00,4270.00,5,5,139.80,4451.80,4409.80,0.00,0.00,1155,10,20,65,60,2025-08-17 01:07
a62,0,28,28,4287.40,0.00,0,0,358.40,4683.80,0.00,0.00,0.00,5356,30,60,65,60,2025-08-17 01:07
a63,1,48,49,4465.80,4465.80,5,5,398.10,4888.90,4863.90,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a64,0,48,49,4512.10,0.00,0,0,155.50,4734.60,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a65,0,22,25,4591.80,0.00,0,0,288.70,4921.50,0.00,0.00,0.00,5241,30,60,65,60,2025-08-17 01:07
a66,0,15,17,4698.00,0.00,0,0,122.00,4862.00,0.00,0.00,0.00,1109,10,20,65,60,2025-08-17 01:07
a67,0,16,18,4908.20,0.00,0,0,374.50,5312.70,0.00,0.00,0.00,920,10,20,65,60,2025-08-17 01:07
a68,1,18,20,5040.50,5040.50,35,5,256.80,5338.30,5297.30,0.00,0.00,982,10,20,65,60,2025-08-17 01:07
a69,1,25,30,5136.40,5136.40,5,5,300.70,5490.10,5437.10,0.00,0.00,5452,30,60,65,60,2025-08-17 01:07
a70,0,16,18,5175.70,0.00,0,0,115.10,5327.80,0.00,0.00,0.00,968,10,20,65,60,2025-08-17 01:07
a71,0,28,28,5222.80,0.00,0,0,269.90,5552.70,0.00,0.00,0.00,5429,30,60,65,60,2025-08-17 01:07
a72,0,15,17,5539.20,0.00,0,0,242.80,5828.00,0.00,0.00,0.00,1041,10,20,65,60,2025-08-17 01:07
a73,0,18,20,5557.20,0.00,0,0,399.40,5998.60,0.00,0.00,0.00,1116,10,20,65,60,2025-08-17 01:07
a74,0,20,22,5725.90,0.00,0,0,168.10,5938.00,0.00,0.00,0.00,1126,10,20,65,60,2025-08-17 01:07
a75,0,18,20,5727.40,0.00,0,0,111.90,5904.30,0.00,0.00,0.00,1117,10,20,65,60,2025-08-17 01:07
a76,0,20,22,5750.30,0.00,0,0,269.10,6089.40,0.00,0.00,0.00,4824,30,60,65,60,2025-08-17 01:07
a77,1,48,49,5770.10,5770.10,5,5,397.60,6203.70,6167.70,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a78,0,20,22,5848.60,0.00,0,0,250.90,6156.50,0.00,0.00,0.00,4804,30,60,65,60,2025-08-17 01:07
a79,0,22,25,5878.60,0.00,0,0,221.30,6162.90,0.00,0.00,0.00,1053,10,20,65,60,2025-08-17 01:07
a80,0,22,25,5967.70,0.00,0,0,336.10,6339.80,0.00,0.00,0.00,4969,30,60,65,60,2025-08-17 01:07
a81,0,25,30,6049.80,0.00,0,0,243.30,6343.10,0.00,0.00,0.00,1084,10,20,65,60,2025-08-17 01:07
a82,1,16,18,6288.00,6288.00,5,5,189.70,6511.70,6477.70,0.00,0.00,5417,30,60,65,60,2025-08-17 01:07
a83,1,22,25,6495.70,6495.70,5,5,363.60,6905.30,6859.30,0.00,0.00,1118,10,20,65,60,2025-08-17 01:07
a84,1,25,30,6512.10,6512.10,32,5,173.60,6739.70,6685.70,0.00,0.00,1107,10,20,65,60,2025-08-17 01:07
a85,1,18,20,6626.90,6685.80,32,5,383.50,7058.40,7069.30,58.90,10.90,962,10,20,65,60,2025-08-17 01:07
a86,0,18,20,6889.10,0.00,0,0,250.60,7208.70,0.00,0.00,0.00,997,10,20,65,60,2025-08-17 01:07
a87,0,22,25,6910.20,0.00,0,0,347.70,7290.90,0.00,0.00,0.00,5165,30,60,65,60,2025-08-17 01:07
a88,1,15,17,6910.30,6910.30,5,5,129.30,7070.60,7039.60,0.00,0.00,794,10,20,65,60,2025-08-17 01:07
a89,0,48,49,7088.10,0.00,0,0,105.40,7239.50,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:07
a90,1,48,49,7091.40,7091.40,5,5,374.80,7514.20,7466.20,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a91,0,22,25,7109.20,0.00,0,0,346.80,7514.00,0.00,0.00,0.00,5459,30,60,65,60,2025-08-17 01:07
a92,0,20,22,7114.20,0.00,0,0,370.50,7532.70,0.00,0.00,0.00,1143,10,20,65,60,2025-08-17 01:07
a93,0,16,18,7284.10,0.00,0,0,280.80,7614.90,0.00,0.00,0.00,850,10,20,65,60,2025-08-17 01:07
a94,0,20,22,7364.10,0.00,0,0,114.50,7512.60,0.00,0.00,0.00,1193,10,20,65,60,2025-08-17 01:07
a95,1,48,49,7555.70,7555.70,5,5,226.30,7809.00,7782.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:07
a96,0,18,20,7564.30,0.00,0,0,266.10,7863.40,0.00,0.00,0.00,1144,10,20,65,60,2025-08-17 01:07
a97,0,28,28,7701.60,0.00,0,0,363.50,8111.10,0.00,0.00,0.00,1172,10,20,65,60,2025-08-17 01:07
a98,0,22,25,7813.50,0.00,0,0,189.50,8072.00,0.00,0.00,0.00,1009,10,20,65,60,2025-08-17 01:07
a99,1,28,28,7817.90,7817.90,5,5,346.10,8207.00,8164.00,0.00,0.00,5389,30,60,65,60,2025-08-17 01:07
a100,1,16,18,7911.60,7911.60,38,5,397.40,8335.00,8309.00,0.00,0.00,1182,10,20,65,60,2025-08-17 01:07
a101,0,15,17,7934.20,0.00,0,0,242.00,8220.20,0.00,0.00,0.00,1161,10,20,65,60,2025-08-17 01:07
a102,1,25,30,7989.70,8164.10,5,5,153.70,8173.40,8317.80,174.40,144.40,5234,30,60,65,60,2025-08-17 01:07
