Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:55
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:55
a03,1,25,30,36.20,160.20,30,5,398.90,465.10,559.10,124.00,94.00,5347,30,60,65,60,2025-08-17 00:55
a04,1,20,22,217.30,217.30,5,5,337.80,585.10,555.10,0.00,0.00,1070,10,20,65,60,2025-08-17 00:55
a05,0,48,49,437.20,0.00,0,0,326.50,794.70,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 00:55
a06,1,16,18,557.20,557.20,5,5,386.70,1013.90,943.90,0.00,0.00,1066,10,20,65,60,2025-08-17 00:55
a07,1,18,20,606.20,606.20,26,5,177.90,854.10,784.10,0.00,0.00,946,10,20,65,60,2025-08-17 00:55
a08,0,15,17,632.60,0.00,0,0,357.20,1031.80,0.00,0.00,0.00,702,10,20,65,60,2025-08-17 00:55
a09,0,15,17,694.00,0.00,0,0,270.80,1009.80,0.00,0.00,0.00,876,10,20,65,60,2025-08-17 00:55
a10,1,15,17,829.30,829.30,26,5,253.10,1148.40,1082.40,0.00,0.00,846,10,20,65,60,2025-08-17 00:55
a11,0,25,30,908.20,0.00,0,0,319.40,1288.60,0.00,0.00,0.00,5259,30,60,65,60,2025-08-17 00:55
a12,0,28,28,1072.60,0.00,0,0,315.70,1455.30,0.00,0.00,0.00,5412,30,60,65,60,2025-08-17 00:55
a13,1,48,49,1194.80,1194.80,5,5,340.20,1569.00,1535.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:55
a14,0,48,49,1299.20,0.00,0,0,147.30,1481.50,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:55
a15,1,48,49,1465.20,1535.20,5,5,354.20,1863.40,1889.40,70.00,26.00,5500,30,60,65,60,2025-08-17 00:55
a16,0,25,30,1522.90,0.00,0,0,207.70,1800.60,0.00,0.00,0.00,1089,10,20,65,60,2025-08-17 00:55
a17,0,28,28,1660.60,0.00,0,0,110.70,1815.30,0.00,0.00,0.00,5301,30,60,65,60,2025-08-17 00:55
a18,0,20,22,1749.20,0.00,0,0,145.40,1943.60,0.00,0.00,0.00,4818,30,60,65,60,2025-08-17 00:55
a19,0,22,25,1757.20,0.00,0,0,162.50,1949.70,0.00,0.00,0.00,5160,30,60,65,60,2025-08-17 00:55
a20,0,28,28,1792.10,0.00,0,0,136.30,2000.40,0.00,0.00,0.00,5474,30,60,65,60,2025-08-17 00:55
a21,0,15,17,1856.10,0.00,0,0,380.80,2305.90,0.00,0.00,0.00,5149,30,60,65,60,2025-08-17 00:55
a22,1,48,49,1942.10,1942.10,5,5,347.00,2345.10,2289.10,0.00,0.00,5500,30,60,65,60,2025-08-17 00:55
a23,0,20,22,2023.10,0.00,0,0,327.20,2389.30,0.00,0.00,0.00,4829,30,60,65,60,2025-08-17 00:55
a24,0,28,28,2067.80,0.00,0,0,168.50,2303.30,0.00,0.00,0.00,5406,30,60,65,60,2025-08-17 00:55
a25,0,25,30,2071.40,0.00,0,0,253.60,2370.00,0.00,0.00,0.00,5190,30,60,65,60,2025-08-17 00:55
a26,0,48,49,2085.50,0.00,0,0,116.70,2235.20,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:55
a27,0,48,49,2095.40,0.00,0,0,302.20,2454.60,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:55
a28,1,48,49,2148.40,2289.30,5,5,158.00,2334.40,2447.30,140.90,112.90,5500,30,60,65,60,2025-08-17 00:55
a29,0,16,18,2165.60,0.00,0,0,287.10,2478.70,0.00,0.00,0.00,926,10,20,65,60,2025-08-17 00:55
a30,0,48,49,2217.10,0.00,0,0,359.90,2644.00,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:55
a31,0,18,20,2251.90,0.00,0,0,330.60,2630.50,0.00,0.00,0.00,866,10,20,65,60,2025-08-17 00:55
a32,1,22,25,2407.10,2447.40,5,5,104.60,2561.70,2552.00,40.30,0.00,1021,10,20,65,60,2025-08-17 00:55
a33,1,16,18,2552.50,2552.50,30,5,192.90,2814.40,2745.40,0.00,0.00,4251,30,60,65,60,2025-08-17 00:55
a34,1,20,22,2566.80,2566.80,5,5,167.50,2775.30,2734.30,0.00,0.00,5334,30,60,65,60,2025-08-17 00:55
a35,0,15,17,2577.20,0.00,0,0,154.00,2793.20,0.00,0.00,0.00,1062,10,20,65,60,2025-08-17 00:55
a36,0,16,18,2649.90,0.00,0,0,192.00,2881.90,0.00,0.00,0.00,977,10,20,65,60,2025-08-17 00:55
a37,0,28,28,2687.90,0.00,0,0,194.50,2923.40,0.00,0.00,0.00,1176,10,20,65,60,2025-08-17 00:55
a38,1,48,49,2753.50,2753.50,5,5,394.60,3219.10,3148.10,0.00,0.00,5500,30,60,65,60,2025-08-17 00:55
a39,0,15,17,2772.40,0.00,0,0,191.80,3013.20,0.00,0.00,0.00,910,10,20,65,60,2025-08-17 00:55
a40,0,16,18,2833.40,0.00,0,0,349.20,3239.60,0.00,0.00,0.00,4685,30,60,65,60,2025-08-17 00:55
a41,1,28,28,3031.20,3148.30,5,5,366.50,3432.70,3514.80,117.10,82.10,5290,30,60,65,60,2025-08-17 00:55
a42,1,16,18,3143.10,3148.40,38,5,159.40,3349.50,3307.80,5.30,0.00,822,10,20,65,60,2025-08-17 00:55
