Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:48
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:48
a03,1,20,22,40.50,40.50,5,32,124.90,201.40,165.40,0.00,0.00,978,10,20,65,60,2025-08-17 00:48
a04,0,16,18,79.00,0.00,0,0,149.60,269.60,0.00,0.00,0.00,777,10,20,65,60,2025-08-17 00:48
a05,0,18,20,372.30,0.00,0,0,212.30,643.60,0.00,0.00,0.00,5036,30,60,65,60,2025-08-17 00:48
a06,0,15,17,409.90,0.00,0,0,288.80,742.70,0.00,0.00,0.00,960,10,20,65,60,2025-08-17 00:48
a07,0,16,18,420.70,0.00,0,0,379.40,847.10,0.00,0.00,0.00,892,10,20,65,60,2025-08-17 00:48
a08,1,48,49,431.40,431.40,5,5,357.60,844.00,789.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:48
a09,0,25,30,548.90,0.00,0,0,300.50,909.40,0.00,0.00,0.00,1099,10,20,65,60,2025-08-17 00:48
a10,0,22,25,587.30,0.00,0,0,267.60,893.90,0.00,0.00,0.00,1109,10,20,65,60,2025-08-17 00:48
a11,0,20,22,613.00,0.00,0,0,358.80,1003.80,0.00,0.00,0.00,1198,10,20,65,60,2025-08-17 00:48
a12,1,16,18,660.20,789.10,5,5,353.10,1064.30,1142.20,128.90,77.90,5360,30,60,65,60,2025-08-17 00:48
a13,0,22,25,713.20,0.00,0,0,349.20,1117.40,0.00,0.00,0.00,1152,10,20,65,60,2025-08-17 00:48
a14,1,22,25,828.30,828.30,26,5,245.70,1098.00,1074.00,0.00,0.00,5134,30,60,65,60,2025-08-17 00:48
a15,0,18,20,902.90,0.00,0,0,375.80,1350.70,0.00,0.00,0.00,5094,30,60,65,60,2025-08-17 00:48
a16,0,20,22,963.70,0.00,0,0,338.10,1339.80,0.00,0.00,0.00,1181,10,20,65,60,2025-08-17 00:48
a17,1,22,25,1064.00,1074.20,26,5,135.80,1244.80,1210.00,10.20,0.00,5057,30,60,65,60,2025-08-17 00:48
a18,0,22,25,1130.30,0.00,0,0,327.80,1483.10,0.00,0.00,0.00,1071,10,20,65,60,2025-08-17 00:48
a19,0,28,28,1172.90,0.00,0,0,318.90,1516.80,0.00,0.00,0.00,5458,30,60,65,60,2025-08-17 00:48
a20,0,18,20,1220.10,0.00,0,0,127.40,1414.50,0.00,0.00,0.00,1021,10,20,65,60,2025-08-17 00:48
a21,1,48,49,1229.20,1229.20,5,5,117.00,1389.20,1346.20,0.00,0.00,5500,30,60,65,60,2025-08-17 00:48
a22,1,20,22,1246.60,1346.40,28,5,259.50,1564.10,1605.90,99.80,41.80,1040,10,20,65,60,2025-08-17 00:48
a23,1,18,20,1387.30,1387.30,5,5,230.30,1642.60,1617.60,0.00,0.00,1146,10,20,65,60,2025-08-17 00:48
a24,1,48,49,1637.60,1637.60,5,5,183.00,1860.60,1820.60,0.00,0.00,5500,30,60,65,60,2025-08-17 00:48
a25,0,20,22,1653.20,0.00,0,0,268.30,1967.50,0.00,0.00,0.00,1038,10,20,65,60,2025-08-17 00:48
a26,0,48,49,1820.50,0.00,0,0,301.70,2175.20,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 00:48
a27,1,22,25,1858.60,1858.60,5,5,114.20,1997.80,1972.80,0.00,0.00,5348,30,60,65,60,2025-08-17 00:48
