Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:29
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:29
a03,1,28,28,18.90,160.20,30,5,201.80,256.70,362.00,141.30,105.30,5371,30,60,65,60,2025-08-17 01:29
a04,1,18,20,57.70,57.70,5,32,151.50,244.20,209.20,0.00,0.00,1027,10,20,65,60,2025-08-17 01:29
a05,0,20,22,188.20,0.00,0,0,309.50,525.70,0.00,0.00,0.00,4861,30,60,65,60,2025-08-17 01:29
a06,1,16,18,197.10,210.20,5,5,326.30,588.40,536.50,13.10,0.00,5028,30,60,65,60,2025-08-17 01:29
a07,1,15,17,374.70,374.80,26,5,161.80,595.50,536.60,0.10,0.00,1145,10,20,65,60,2025-08-17 01:29
a08,1,22,25,578.10,578.10,38,5,271.60,895.70,849.70,0.00,0.00,5144,30,60,65,60,2025-08-17 01:29
a09,1,28,28,580.70,580.70,5,5,209.10,820.80,789.80,0.00,0.00,5478,30,60,65,60,2025-08-17 01:29
a10,0,15,17,678.20,0.00,0,0,360.70,1105.90,0.00,0.00,0.00,4932,30,60,65,60,2025-08-17 01:29
a11,0,28,28,713.30,0.00,0,0,259.20,1033.50,0.00,0.00,0.00,1187,10,20,65,60,2025-08-17 01:29
a12,1,28,28,722.00,789.90,5,5,143.70,914.70,933.60,67.90,18.90,5292,30,60,65,60,2025-08-17 01:29
a13,0,22,25,819.90,0.00,0,0,325.60,1209.50,0.00,0.00,0.00,5106,30,60,65,60,2025-08-17 01:29
a14,1,48,49,944.90,944.90,5,5,363.50,1366.40,1308.40,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a15,0,28,28,1014.00,0.00,0,0,267.40,1347.40,0.00,0.00,0.00,5288,30,60,65,60,2025-08-17 01:29
a16,0,20,22,1203.00,0.00,0,0,256.90,1513.90,0.00,0.00,0.00,1027,10,20,65,60,2025-08-17 01:29
a17,1,28,28,1212.90,1308.60,5,5,159.70,1407.60,1468.30,95.70,60.70,5471,30,60,65,60,2025-08-17 01:29
a18,1,16,18,1360.00,1360.00,38,5,163.30,1559.30,1523.30,0.00,0.00,1096,10,20,65,60,2025-08-17 01:29
a19,0,22,25,1370.40,0.00,0,0,312.00,1743.40,0.00,0.00,0.00,1014,10,20,65,60,2025-08-17 01:29
a20,1,28,28,1446.30,1468.40,5,5,133.50,1617.80,1601.90,22.10,0.00,1187,10,20,65,60,2025-08-17 01:29
a21,0,16,18,1471.20,0.00,0,0,395.00,1920.20,0.00,0.00,0.00,1030,10,20,65,60,2025-08-17 01:29
a22,0,18,20,1617.90,0.00,0,0,111.10,1773.00,0.00,0.00,0.00,1007,10,20,65,60,2025-08-17 01:29
a23,0,28,28,1688.30,0.00,0,0,179.30,1932.60,0.00,0.00,0.00,5289,30,60,65,60,2025-08-17 01:29
a24,1,48,49,1711.60,1711.60,5,5,237.80,2004.40,1949.40,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a25,0,48,49,1729.80,0.00,0,0,272.80,2055.60,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a26,1,25,30,1897.70,1949.60,5,5,246.40,2176.10,2196.00,51.90,19.90,5170,30,60,65,60,2025-08-17 01:29
a27,0,20,22,1900.40,0.00,0,0,373.40,2325.80,0.00,0.00,0.00,4972,30,60,65,60,2025-08-17 01:29
a28,0,22,25,1904.90,0.00,0,0,313.10,2269.00,0.00,0.00,0.00,1051,10,20,65,60,2025-08-17 01:29
a29,0,16,18,2035.70,0.00,0,0,176.60,2241.30,0.00,0.00,0.00,867,10,20,65,60,2025-08-17 01:29
a30,1,22,25,2091.00,2091.00,35,5,170.20,2296.20,2261.20,0.00,0.00,5119,30,60,65,60,2025-08-17 01:29
a31,0,18,20,2253.70,0.00,0,0,213.10,2523.80,0.00,0.00,0.00,854,10,20,65,60,2025-08-17 01:29
a32,1,25,30,2301.70,2301.70,35,5,360.60,2697.30,2662.30,0.00,0.00,5207,30,60,65,60,2025-08-17 01:29
a33,1,25,30,2372.10,2372.10,5,5,195.70,2623.80,2567.80,0.00,0.00,5321,30,60,65,60,2025-08-17 01:29
a34,0,22,25,2481.60,0.00,0,0,217.90,2766.50,0.00,0.00,0.00,1172,10,20,65,60,2025-08-17 01:29
a35,0,15,17,2520.10,0.00,0,0,262.70,2821.80,0.00,0.00,0.00,1031,10,20,65,60,2025-08-17 01:29
a36,1,18,20,2545.80,2662.50,38,5,372.20,2950.00,3034.70,116.70,84.70,4698,30,60,65,60,2025-08-17 01:29
a37,1,28,28,2713.00,2713.00,5,5,241.30,2979.30,2954.30,0.00,0.00,5402,30,60,65,60,2025-08-17 01:29
a38,0,20,22,2780.50,0.00,0,0,355.40,3194.90,0.00,0.00,0.00,1179,10,20,65,60,2025-08-17 01:29
a39,0,28,28,2803.90,0.00,0,0,312.20,3174.10,0.00,0.00,0.00,5298,30,60,65,60,2025-08-17 01:29
a40,0,16,18,2902.00,0.00,0,0,242.20,3208.20,0.00,0.00,0.00,878,10,20,65,60,2025-08-17 01:29
a41,0,25,30,3014.70,0.00,0,0,287.40,3369.10,0.00,0.00,0.00,5215,30,60,65,60,2025-08-17 01:29
a42,1,28,28,3058.80,3058.80,5,5,228.20,3336.00,3287.00,0.00,0.00,5350,30,60,65,60,2025-08-17 01:29
a43,0,48,49,3073.20,0.00,0,0,368.10,3502.30,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:29
a44,0,15,17,3099.30,0.00,0,0,381.20,3527.50,0.00,0.00,0.00,1036,10,20,65,60,2025-08-17 01:29
a45,1,20,22,3106.40,3106.40,38,5,326.90,3498.30,3433.30,0.00,0.00,5033,30,60,65,60,2025-08-17 01:29
a46,0,18,20,3193.80,0.00,0,0,349.40,3581.20,0.00,0.00,0.00,4866,30,60,65,60,2025-08-17 01:29
a47,1,20,22,3293.30,3433.50,32,5,365.60,3718.90,3799.10,140.20,80.20,4889,30,60,65,60,2025-08-17 01:29
a48,0,22,25,3374.90,0.00,0,0,301.30,3738.20,0.00,0.00,0.00,1062,10,20,65,60,2025-08-17 01:29
a49,0,20,22,3402.90,0.00,0,0,297.20,3743.10,0.00,0.00,0.00,1169,10,20,65,60,2025-08-17 01:29
a50,0,15,17,3446.30,0.00,0,0,213.60,3710.90,0.00,0.00,0.00,1102,10,20,65,60,2025-08-17 01:29
a51,0,22,25,3537.90,0.00,0,0,120.10,3712.00,0.00,0.00,0.00,1064,10,20,65,60,2025-08-17 01:29
a52,1,22,25,3558.20,3558.20,5,5,137.70,3759.90,3695.90,0.00,0.00,5360,30,60,65,60,2025-08-17 01:29
a53,1,22,25,3844.60,3844.60,5,5,338.50,4207.10,4183.10,0.00,0.00,5464,30,60,65,60,2025-08-17 01:29
a54,1,28,28,3881.10,3881.10,32,5,168.00,4104.10,4049.10,0.00,0.00,5405,30,60,65,60,2025-08-17 01:29
a55,0,25,30,3969.50,0.00,0,0,300.40,4315.90,0.00,0.00,0.00,1085,10,20,65,60,2025-08-17 01:29
a56,1,25,30,3971.00,4049.30,32,5,257.30,4264.30,4306.60,78.30,42.30,5161,30,60,65,60,2025-08-17 01:29
a57,0,15,17,4052.40,0.00,0,0,329.70,4452.10,0.00,0.00,0.00,1118,10,20,65,60,2025-08-17 01:29
a58,0,16,18,4080.10,0.00,0,0,255.60,4398.70,0.00,0.00,0.00,1096,10,20,65,60,2025-08-17 01:29
a59,1,20,22,4145.60,4183.20,5,5,161.70,4352.30,4344.90,37.60,0.00,1032,10,20,65,60,2025-08-17 01:29
a60,0,15,17,4169.00,0.00,0,0,156.30,4393.30,0.00,0.00,0.00,706,10,20,65,60,2025-08-17 01:29
a61,0,18,20,4203.30,0.00,0,0,215.80,4483.10,0.00,0.00,0.00,1091,10,20,65,60,2025-08-17 01:29
a62,0,16,18,4346.10,0.00,0,0,373.40,4755.50,0.00,0.00,0.00,808,10,20,65,60,2025-08-17 01:29
a63,1,48,49,4370.70,4370.70,5,5,115.30,4521.00,4486.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a64,0,25,30,4538.30,0.00,0,0,143.90,4741.20,0.00,0.00,0.00,5111,30,60,65,60,2025-08-17 01:29
a65,0,28,28,4559.30,0.00,0,0,283.90,4893.20,0.00,0.00,0.00,1193,10,20,65,60,2025-08-17 01:29
a66,0,25,30,4570.40,0.00,0,0,259.60,4894.00,0.00,0.00,0.00,1147,10,20,65,60,2025-08-17 01:29
a67,0,16,18,4641.10,0.00,0,0,344.00,5022.10,0.00,0.00,0.00,1172,10,20,65,60,2025-08-17 01:29
a68,1,28,28,4641.90,4641.90,5,5,102.50,4789.40,4744.40,0.00,0.00,5445,30,60,65,60,2025-08-17 01:29
a69,1,25,30,4746.60,4746.60,35,5,311.70,5099.30,5058.30,0.00,0.00,5368,30,60,65,60,2025-08-17 01:29
a70,0,18,20,4789.10,0.00,0,0,258.70,5087.80,0.00,0.00,0.00,978,10,20,65,60,2025-08-17 01:29
a71,0,28,28,4824.70,0.00,0,0,111.00,4964.70,0.00,0.00,0.00,1137,10,20,65,60,2025-08-17 01:29
a72,1,25,30,4847.50,4847.50,5,5,186.10,5103.60,5033.60,0.00,0.00,5448,30,60,65,60,2025-08-17 01:29
a73,1,18,20,5040.80,5040.80,5,5,110.80,5189.60,5151.60,0.00,0.00,4871,30,60,65,60,2025-08-17 01:29
a74,0,18,20,5052.50,0.00,0,0,297.40,5375.90,0.00,0.00,0.00,984,10,20,65,60,2025-08-17 01:29
a75,1,18,20,5142.90,5142.90,35,5,152.80,5343.70,5295.70,0.00,0.00,1134,10,20,65,60,2025-08-17 01:29
a76,1,25,30,5159.50,5159.50,5,5,379.90,5609.40,5539.40,0.00,0.00,5418,30,60,65,60,2025-08-17 01:29
a77,0,18,20,5336.30,0.00,0,0,261.90,5662.20,0.00,0.00,0.00,905,10,20,65,60,2025-08-17 01:29
a78,1,16,18,5539.10,5539.10,35,5,112.80,5687.90,5651.90,0.00,0.00,929,10,20,65,60,2025-08-17 01:29
a79,0,28,28,5759.00,0.00,0,0,208.80,5996.80,0.00,0.00,0.00,5329,30,60,65,60,2025-08-17 01:29
a80,1,18,20,5776.30,5776.30,38,5,158.10,6002.40,5934.40,0.00,0.00,1076,10,20,65,60,2025-08-17 01:29
a81,1,28,28,5784.40,5784.40,5,5,223.00,6035.40,6007.40,0.00,0.00,5338,30,60,65,60,2025-08-17 01:29
a82,0,18,20,5832.90,0.00,0,0,341.60,6198.50,0.00,0.00,0.00,847,10,20,65,60,2025-08-17 01:29
a83,0,25,30,5940.10,0.00,0,0,344.80,6321.90,0.00,0.00,0.00,1159,10,20,65,60,2025-08-17 01:29
a84,1,15,17,5978.40,5978.40,38,5,335.60,6376.00,6314.00,0.00,0.00,1191,10,20,65,60,2025-08-17 01:29
a85,0,15,17,6034.00,0.00,0,0,343.70,6431.70,0.00,0.00,0.00,972,10,20,65,60,2025-08-17 01:29
a86,0,20,22,6069.80,0.00,0,0,380.60,6485.40,0.00,0.00,0.00,5344,30,60,65,60,2025-08-17 01:29
a87,0,16,18,6093.90,0.00,0,0,360.10,6488.00,0.00,0.00,0.00,820,10,20,65,60,2025-08-17 01:29
a88,0,22,25,6131.80,0.00,0,0,203.50,6372.30,0.00,0.00,0.00,1058,10,20,65,60,2025-08-17 01:29
a89,0,15,17,6134.60,0.00,0,0,296.60,6499.20,0.00,0.00,0.00,724,10,20,65,60,2025-08-17 01:29
a90,0,15,17,6143.20,0.00,0,0,382.30,6569.50,0.00,0.00,0.00,4372,30,60,65,60,2025-08-17 01:29
a91,1,25,30,6250.10,6250.10,5,5,247.50,6534.60,6497.60,0.00,0.00,5474,30,60,65,60,2025-08-17 01:29
a92,1,25,30,6349.30,6497.70,5,5,180.80,6577.10,6678.50,148.40,101.40,5090,30,60,65,60,2025-08-17 01:29
a93,1,25,30,6360.10,6360.10,35,5,181.30,6602.40,6541.40,0.00,0.00,5431,30,60,65,60,2025-08-17 01:29
a94,0,25,30,6425.00,0.00,0,0,278.40,6762.40,0.00,0.00,0.00,1113,10,20,65,60,2025-08-17 01:29
a95,1,22,25,6462.40,6541.50,35,5,210.30,6703.70,6751.80,79.10,48.10,1142,10,20,65,60,2025-08-17 01:29
a96,1,20,22,6635.40,6678.70,5,5,114.60,6820.00,6793.30,43.30,0.00,992,10,20,65,60,2025-08-17 01:29
a97,1,18,20,6824.50,6824.50,38,5,280.30,7133.80,7104.80,0.00,0.00,4909,30,60,65,60,2025-08-17 01:29
a98,1,28,28,6896.80,6896.80,5,5,227.90,7186.70,7124.70,0.00,0.00,5305,30,60,65,60,2025-08-17 01:29
a99,0,20,22,7223.50,0.00,0,0,250.70,7501.20,0.00,0.00,0.00,980,10,20,65,60,2025-08-17 01:29
a100,1,48,49,7368.20,7368.20,5,5,260.70,7694.90,7628.90,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a101,1,20,22,7606.00,7629.00,32,5,351.50,8012.50,7980.50,23.00,0.00,1170,10,20,65,60,2025-08-17 01:29
a102,0,16,18,7706.60,0.00,0,0,235.50,7978.10,0.00,0.00,0.00,1167,10,20,65,60,2025-08-17 01:29
a103,0,15,17,7725.80,0.00,0,0,194.40,7987.20,0.00,0.00,0.00,1060,10,20,65,60,2025-08-17 01:29
a104,1,22,25,7833.80,7833.80,5,5,372.80,8237.60,8206.60,0.00,0.00,5316,30,60,65,60,2025-08-17 01:29
a105,1,15,17,8188.50,8188.50,32,5,179.20,8397.70,8367.70,0.00,0.00,980,10,20,65,60,2025-08-17 01:29
a106,0,28,28,8377.60,0.00,0,0,287.10,8712.70,0.00,0.00,0.00,5318,30,60,65,60,2025-08-17 01:29
a107,1,15,17,8378.70,8378.70,5,5,159.00,8565.70,8537.70,0.00,0.00,826,10,20,65,60,2025-08-17 01:29
a108,0,15,17,8458.10,0.00,0,0,110.20,8601.30,0.00,0.00,0.00,1014,10,20,65,60,2025-08-17 01:29
a109,1,48,49,8556.70,8556.70,5,5,151.60,8765.30,8708.30,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a110,0,15,17,8616.90,0.00,0,0,347.20,9019.10,0.00,0.00,0.00,1170,10,20,65,60,2025-08-17 01:29
a111,0,20,22,8642.40,0.00,0,0,220.70,8926.10,0.00,0.00,0.00,1038,10,20,65,60,2025-08-17 01:29
a112,0,16,18,8673.20,0.00,0,0,125.80,8834.00,0.00,0.00,0.00,773,10,20,65,60,2025-08-17 01:29
a113,0,25,30,8726.00,0.00,0,0,362.20,9124.20,0.00,0.00,0.00,5290,30,60,65,60,2025-08-17 01:29
a114,1,48,49,8761.90,8761.90,5,5,397.70,9190.60,9159.60,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a115,0,22,25,8777.70,0.00,0,0,307.60,9126.30,0.00,0.00,0.00,5235,30,60,65,60,2025-08-17 01:29
a116,0,16,18,8919.60,0.00,0,0,116.10,9062.70,0.00,0.00,0.00,935,10,20,65,60,2025-08-17 01:29
a117,0,25,30,8939.70,0.00,0,0,172.50,9167.20,0.00,0.00,0.00,5146,30,60,65,60,2025-08-17 01:29
a118,1,28,28,9054.70,9159.70,5,5,292.50,9406.20,9452.20,105.00,46.00,5469,30,60,65,60,2025-08-17 01:29
a119,0,28,28,9107.10,0.00,0,0,175.50,9337.60,0.00,0.00,0.00,5310,30,60,65,60,2025-08-17 01:29
a120,1,18,20,9237.90,9237.90,38,5,257.60,9534.50,9495.50,0.00,0.00,4535,30,60,65,60,2025-08-17 01:29
a121,1,20,22,9468.10,9468.10,5,5,371.10,9901.20,9839.20,0.00,0.00,1115,10,20,65,60,2025-08-17 01:29
a122,1,15,17,9548.50,9548.50,30,5,334.90,9931.40,9883.40,0.00,0.00,996,10,20,65,60,2025-08-17 01:29
a123,1,28,28,9896.30,9896.30,5,5,190.10,10140.40,10086.40,0.00,0.00,1145,10,20,65,60,2025-08-17 01:29
a124,1,16,18,9898.00,9898.00,38,5,361.50,10302.50,10259.50,0.00,0.00,904,10,20,65,60,2025-08-17 01:29
a125,1,15,17,10121.30,10121.30,5,5,143.10,10325.40,10264.40,0.00,0.00,703,10,20,65,60,2025-08-17 01:29
a126,0,16,18,10196.40,0.00,0,0,258.90,10495.30,0.00,0.00,0.00,1152,10,20,65,60,2025-08-17 01:29
a127,0,16,18,10244.10,0.00,0,0,239.70,10507.80,0.00,0.00,0.00,958,10,20,65,60,2025-08-17 01:29
a128,0,18,20,10273.90,0.00,0,0,379.10,10690.00,0.00,0.00,0.00,1099,10,20,65,60,2025-08-17 01:29
a129,1,48,49,10320.30,10320.30,5,5,393.30,10769.60,10713.60,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a130,0,25,30,10354.40,0.00,0,0,220.30,10619.70,0.00,0.00,0.00,1182,10,20,65,60,2025-08-17 01:29
a131,0,16,18,10378.00,0.00,0,0,322.20,10749.20,0.00,0.00,0.00,890,10,20,65,60,2025-08-17 01:29
a132,0,48,49,10388.50,0.00,0,0,157.40,10584.90,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a133,0,15,17,10505.20,0.00,0,0,245.30,10789.50,0.00,0.00,0.00,856,10,20,65,60,2025-08-17 01:29
a134,0,25,30,10517.40,0.00,0,0,313.80,10859.20,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:29
a135,0,18,20,10554.30,0.00,0,0,102.30,10708.60,0.00,0.00,0.00,1193,10,20,65,60,2025-08-17 01:29
a136,0,16,18,10660.20,0.00,0,0,263.90,10957.10,0.00,0.00,0.00,4660,30,60,65,60,2025-08-17 01:29
a137,0,25,30,10771.10,0.00,0,0,286.60,11089.70,0.00,0.00,0.00,1141,10,20,65,60,2025-08-17 01:29
a138,0,18,20,10819.60,0.00,0,0,273.90,11141.50,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:29
a139,1,28,28,10929.70,10929.70,32,5,324.30,11290.00,11254.00,0.00,0.00,5343,30,60,65,60,2025-08-17 01:29
a140,1,22,25,10933.50,10933.50,5,5,212.20,11206.70,11145.70,0.00,0.00,5479,30,60,65,60,2025-08-17 01:29
a141,0,22,25,11031.70,0.00,0,0,337.40,11423.10,0.00,0.00,0.00,4998,30,60,65,60,2025-08-17 01:29
a142,0,18,20,11086.80,0.00,0,0,373.40,11500.20,0.00,0.00,0.00,1072,10,20,65,60,2025-08-17 01:29
a143,0,22,25,11089.70,0.00,0,0,203.80,11322.50,0.00,0.00,0.00,1029,10,20,65,60,2025-08-17 01:29
a144,1,22,25,11157.80,11157.80,5,5,345.10,11568.90,11502.90,0.00,0.00,5454,30,60,65,60,2025-08-17 01:29
a145,0,22,25,11174.50,0.00,0,0,350.90,11571.40,0.00,0.00,0.00,4902,30,60,65,60,2025-08-17 01:29
a146,0,20,22,11299.00,0.00,0,0,172.60,11496.60,0.00,0.00,0.00,966,10,20,65,60,2025-08-17 01:29
a147,0,20,22,11365.10,0.00,0,0,263.40,11681.50,0.00,0.00,0.00,1077,10,20,65,60,2025-08-17 01:29
a148,1,28,28,11369.90,11369.90,32,5,385.10,11796.00,11755.00,0.00,0.00,5445,30,60,65,60,2025-08-17 01:29
a149,1,16,18,11466.00,11503.00,5,5,254.90,11762.90,11757.90,37.00,0.00,4367,30,60,65,60,2025-08-17 01:29
a150,0,28,28,11476.60,0.00,0,0,166.00,11695.60,0.00,0.00,0.00,5288,30,60,65,60,2025-08-17 01:29
a151,0,22,25,11552.30,0.00,0,0,189.20,11789.50,0.00,0.00,0.00,1066,10,20,65,60,2025-08-17 01:29
a152,0,22,25,11585.40,0.00,0,0,394.70,12015.10,0.00,0.00,0.00,5231,30,60,65,60,2025-08-17 01:29
a153,0,20,22,11753.60,0.00,0,0,341.20,12162.80,0.00,0.00,0.00,1194,10,20,65,60,2025-08-17 01:29
a154,1,48,49,11814.90,11814.90,5,5,317.60,12192.50,12132.50,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a155,0,22,25,11869.10,0.00,0,0,319.60,12244.70,0.00,0.00,0.00,1157,10,20,65,60,2025-08-17 01:29
a156,1,48,49,12201.30,12201.30,5,5,131.80,12385.10,12333.10,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a157,0,18,20,12368.90,0.00,0,0,148.60,12571.50,0.00,0.00,0.00,1084,10,20,65,60,2025-08-17 01:29
a158,1,48,49,12372.00,12372.00,5,5,381.10,12807.10,12753.10,0.00,0.00,5500,30,60,65,60,2025-08-17 01:29
a159,0,15,17,12407.20,0.00,0,0,131.10,12562.30,0.00,0.00,0.00,5035,30,60,65,60,2025-08-17 01:29
a160,1,16,18,12667.00,12753.20,38,5,322.40,13023.40,13075.60,86.20,52.20,1121,10,20,65,60,2025-08-17 01:29
a161,0,20,22,12719.80,0.00,0,0,368.90,13117.70,0.00,0.00,0.00,1033,10,20,65,60,2025-08-17 01:29
a162,1,28,28,12754.60,12754.60,5,5,140.80,12949.40,12895.40,0.00,0.00,5338,30,60,65,60,2025-08-17 01:29
