Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:50
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:50
a03,0,48,49,26.00,0.00,0,0,160.80,252.80,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:50
a04,0,16,18,175.60,0.00,0,0,203.00,449.60,0.00,0.00,0.00,1008,10,20,65,60,2025-08-17 00:50
a05,0,18,20,221.80,0.00,0,0,135.20,385.00,0.00,0.00,0.00,1177,10,20,65,60,2025-08-17 00:50
a06,1,25,30,229.90,229.90,5,5,133.80,427.70,363.70,0.00,0.00,5137,30,60,65,60,2025-08-17 00:50
a07,1,18,20,260.20,260.20,35,5,304.50,618.70,564.70,0.00,0.00,5029,30,60,65,60,2025-08-17 00:50
a08,0,18,20,268.60,0.00,0,0,357.30,651.90,0.00,0.00,0.00,866,10,20,65,60,2025-08-17 00:50
a09,0,22,25,697.80,0.00,0,0,337.50,1106.30,0.00,0.00,0.00,1122,10,20,65,60,2025-08-17 00:50
a10,1,48,49,724.90,724.90,5,5,112.10,869.00,837.00,0.00,0.00,1200,10,20,65,60,2025-08-17 00:50
a11,0,18,20,733.10,0.00,0,0,130.50,903.60,0.00,0.00,0.00,929,10,20,65,60,2025-08-17 00:50
a12,1,20,22,846.90,846.90,5,5,254.30,1140.20,1101.20,0.00,0.00,1177,10,20,65,60,2025-08-17 00:50
a13,1,20,22,886.50,886.50,30,5,291.60,1245.10,1178.10,0.00,0.00,1024,10,20,65,60,2025-08-17 00:50
a14,0,18,20,1163.50,0.00,0,0,128.80,1356.30,0.00,0.00,0.00,1087,10,20,65,60,2025-08-17 00:50
a15,1,48,49,1240.40,1240.40,5,5,338.10,1645.50,1578.50,0.00,0.00,5500,30,60,65,60,2025-08-17 00:50
a16,0,18,20,1286.80,0.00,0,0,106.90,1447.70,0.00,0.00,0.00,1149,10,20,65,60,2025-08-17 00:50
a17,0,15,17,1459.90,0.00,0,0,295.10,1790.00,0.00,0.00,0.00,1140,10,20,65,60,2025-08-17 00:50
a18,0,22,25,1548.10,0.00,0,0,254.60,1848.70,0.00,0.00,0.00,1134,10,20,65,60,2025-08-17 00:50
a19,1,20,22,1551.10,1578.70,5,5,140.00,1728.10,1718.70,27.60,0.00,1086,10,20,65,60,2025-08-17 00:50
a20,0,28,28,1582.60,0.00,0,0,194.80,1823.40,0.00,0.00,0.00,5351,30,60,65,60,2025-08-17 00:50
a21,0,22,25,1616.90,0.00,0,0,173.10,1850.00,0.00,0.00,0.00,1166,10,20,65,60,2025-08-17 00:50
a22,0,20,22,1617.50,0.00,0,0,265.50,1944.00,0.00,0.00,0.00,1108,10,20,65,60,2025-08-17 00:50
a23,0,20,22,1683.50,0.00,0,0,177.30,1911.80,0.00,0.00,0.00,915,10,20,65,60,2025-08-17 00:50
a24,1,48,49,1764.90,1764.90,5,5,322.90,2123.80,2087.80,0.00,0.00,5500,30,60,65,60,2025-08-17 00:50
a25,0,16,18,1940.20,0.00,0,0,363.20,2342.40,0.00,0.00,0.00,912,10,20,65,60,2025-08-17 00:50
a26,0,18,20,1950.80,0.00,0,0,120.50,2106.30,0.00,0.00,0.00,1132,10,20,65,60,2025-08-17 00:50
a27,0,28,28,2019.00,0.00,0,0,367.60,2418.60,0.00,0.00,0.00,5447,30,60,65,60,2025-08-17 00:50
a28,0,20,22,2103.90,0.00,0,0,268.90,2399.80,0.00,0.00,0.00,1178,10,20,65,60,2025-08-17 00:50
a29,0,15,17,2147.60,0.00,0,0,339.80,2525.40,0.00,0.00,0.00,834,10,20,65,60,2025-08-17 00:50
a30,1,48,49,2173.10,2173.10,5,5,148.10,2363.20,2321.20,0.00,0.00,5500,30,60,65,60,2025-08-17 00:50
a31,1,28,28,2221.60,2321.40,5,5,257.60,2516.20,2579.00,99.80,62.80,5355,30,60,65,60,2025-08-17 00:50
a32,0,20,22,2223.90,0.00,0,0,295.80,2546.70,0.00,0.00,0.00,959,10,20,65,60,2025-08-17 00:50
