Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:05
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:05
a03,0,25,30,96.60,0.00,0,0,292.00,438.60,0.00,0.00,0.00,5112,30,60,65,60,2025-08-17 01:05
a04,0,16,18,107.50,0.00,0,0,381.20,512.70,0.00,0.00,0.00,1001,10,20,65,60,2025-08-17 01:05
a05,1,48,49,275.40,275.40,5,5,270.20,576.60,545.60,0.00,0.00,5500,30,60,65,60,2025-08-17 01:05
a06,0,15,17,329.10,0.00,0,0,299.40,668.50,0.00,0.00,0.00,826,10,20,65,60,2025-08-17 01:05
a07,0,25,30,388.20,0.00,0,0,227.00,678.20,0.00,0.00,0.00,1182,10,20,65,60,2025-08-17 01:05
a08,0,25,30,707.20,0.00,0,0,232.70,963.90,0.00,0.00,0.00,5287,30,60,65,60,2025-08-17 01:05
a09,1,48,49,717.40,717.40,5,5,325.60,1092.00,1043.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:05
a10,0,28,28,727.60,0.00,0,0,164.20,938.80,0.00,0.00,0.00,5463,30,60,65,60,2025-08-17 01:05
a11,0,18,20,747.30,0.00,0,0,142.20,960.50,0.00,0.00,0.00,997,10,20,65,60,2025-08-17 01:05
a12,0,28,28,830.60,0.00,0,0,153.80,1043.40,0.00,0.00,0.00,5348,30,60,65,60,2025-08-17 01:05
a13,0,28,28,876.90,0.00,0,0,135.60,1057.50,0.00,0.00,0.00,5437,30,60,65,60,2025-08-17 01:05
a14,1,48,49,925.00,1043.10,5,5,341.50,1316.50,1384.60,118.10,68.10,5500,30,60,65,60,2025-08-17 01:05
a15,0,22,25,1000.10,0.00,0,0,209.40,1235.50,0.00,0.00,0.00,5453,30,60,65,60,2025-08-17 01:05
a16,0,48,49,1004.90,0.00,0,0,235.80,1297.70,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:05
a17,0,25,30,1041.50,0.00,0,0,347.40,1430.90,0.00,0.00,0.00,5264,30,60,65,60,2025-08-17 01:05
a18,0,28,28,1094.60,0.00,0,0,231.90,1362.50,0.00,0.00,0.00,5437,30,60,65,60,2025-08-17 01:05
a19,0,20,22,1138.20,0.00,0,0,193.60,1366.80,0.00,0.00,0.00,5103,30,60,65,60,2025-08-17 01:05
a20,0,16,18,1233.90,0.00,0,0,100.40,1366.30,0.00,0.00,0.00,977,10,20,65,60,2025-08-17 01:05
a21,0,25,30,1339.80,0.00,0,0,392.80,1775.60,0.00,0.00,0.00,5071,30,60,65,60,2025-08-17 01:05
a22,1,48,49,1496.90,1496.90,5,5,161.10,1690.00,1658.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:05
a23,1,48,49,1590.70,1658.20,5,5,226.90,1867.60,1885.10,67.50,17.50,5500,30,60,65,60,2025-08-17 01:05
a24,0,16,18,1622.20,0.00,0,0,100.80,1795.00,0.00,0.00,0.00,4946,30,60,65,60,2025-08-17 01:05
a25,0,16,18,1699.90,0.00,0,0,194.30,1960.20,0.00,0.00,0.00,1062,10,20,65,60,2025-08-17 01:05
a26,0,25,30,1716.80,0.00,0,0,102.70,1871.50,0.00,0.00,0.00,1159,10,20,65,60,2025-08-17 01:05
a27,1,28,28,1752.70,1885.30,5,5,138.50,1924.20,2023.80,132.60,99.60,5355,30,60,65,60,2025-08-17 01:05
a28,0,20,22,1883.40,0.00,0,0,243.20,2173.60,0.00,0.00,0.00,1036,10,20,65,60,2025-08-17 01:05
a29,0,25,30,1911.90,0.00,0,0,269.00,2245.90,0.00,0.00,0.00,5169,30,60,65,60,2025-08-17 01:05
a30,0,16,18,1982.00,0.00,0,0,266.20,2278.20,0.00,0.00,0.00,902,10,20,65,60,2025-08-17 01:05
a31,0,25,30,2020.10,0.00,0,0,299.40,2371.50,0.00,0.00,0.00,1131,10,20,65,60,2025-08-17 01:05
a32,1,22,25,2039.60,2039.60,38,5,357.40,2432.00,2397.00,0.00,0.00,5333,30,60,65,60,2025-08-17 01:05
a33,1,28,28,2099.90,2099.90,5,5,185.00,2337.90,2284.90,0.00,0.00,5378,30,60,65,60,2025-08-17 01:05
a34,0,15,17,2157.20,0.00,0,0,384.80,2614.00,0.00,0.00,0.00,1117,10,20,65,60,2025-08-17 01:05
a35,0,20,22,2220.00,0.00,0,0,257.90,2521.90,0.00,0.00,0.00,1146,10,20,65,60,2025-08-17 01:05
a36,1,20,22,2233.20,2285.10,5,5,399.90,2688.10,2685.00,51.90,0.00,5203,30,60,65,60,2025-08-17 01:05
a37,0,20,22,2374.60,0.00,0,0,214.30,2612.90,0.00,0.00,0.00,1047,10,20,65,60,2025-08-17 01:05
a38,0,15,17,2386.40,0.00,0,0,321.20,2767.60,0.00,0.00,0.00,751,10,20,65,60,2025-08-17 01:05
a39,1,22,25,2434.80,2434.80,30,5,134.90,2596.70,2569.70,0.00,0.00,5062,30,60,65,60,2025-08-17 01:05
a40,1,20,22,2500.80,2569.90,30,5,247.10,2795.90,2817.00,69.10,21.10,1128,10,20,65,60,2025-08-17 01:05
a41,0,16,18,2503.10,0.00,0,0,158.40,2686.50,0.00,0.00,0.00,1013,10,20,65,60,2025-08-17 01:05
a42,0,15,17,2507.90,0.00,0,0,394.70,2944.60,0.00,0.00,0.00,955,10,20,65,60,2025-08-17 01:05
a43,0,25,30,2703.90,0.00,0,0,387.50,3123.40,0.00,0.00,0.00,1092,10,20,65,60,2025-08-17 01:05
a44,1,25,30,2826.80,2826.80,5,5,231.00,3083.80,3057.80,0.00,0.00,1068,10,20,65,60,2025-08-17 01:05
a45,1,18,20,2878.40,2878.40,35,5,135.90,3084.30,3014.30,0.00,0.00,879,10,20,65,60,2025-08-17 01:05
a46,0,20,22,3006.60,0.00,0,0,212.30,3264.90,0.00,0.00,0.00,930,10,20,65,60,2025-08-17 01:05
a47,1,25,30,3047.20,3047.20,35,5,322.60,3437.80,3369.80,0.00,0.00,5312,30,60,65,60,2025-08-17 01:05
a48,1,25,30,3109.50,3109.50,5,5,265.90,3414.40,3375.40,0.00,0.00,5476,30,60,65,60,2025-08-17 01:05
a49,0,16,18,3246.00,0.00,0,0,230.40,3521.40,0.00,0.00,0.00,838,10,20,65,60,2025-08-17 01:05
a50,1,28,28,3466.30,3466.30,5,5,326.80,3832.10,3793.10,0.00,0.00,5408,30,60,65,60,2025-08-17 01:05
a51,0,20,22,3570.40,0.00,0,0,360.80,3977.20,0.00,0.00,0.00,943,10,20,65,60,2025-08-17 01:05
a52,0,15,17,3604.90,0.00,0,0,293.50,3925.40,0.00,0.00,0.00,859,10,20,65,60,2025-08-17 01:05
a53,0,28,28,3712.30,0.00,0,0,108.60,3865.90,0.00,0.00,0.00,1184,10,20,65,60,2025-08-17 01:05
a54,0,25,30,3732.10,0.00,0,0,308.80,4097.90,0.00,0.00,0.00,5120,30,60,65,60,2025-08-17 01:05
a55,1,25,30,3771.30,3793.30,35,5,370.10,4190.40,4163.40,22.00,0.00,5393,30,60,65,60,2025-08-17 01:05
a56,0,16,18,3785.00,0.00,0,0,229.10,4048.10,0.00,0.00,0.00,900,10,20,65,60,2025-08-17 01:05
a57,1,25,30,3903.90,3903.90,5,5,335.60,4269.50,4239.50,0.00,0.00,5498,30,60,65,60,2025-08-17 01:05
a58,0,28,28,4147.20,0.00,0,0,239.10,4446.30,0.00,0.00,0.00,5473,30,60,65,60,2025-08-17 01:05
a59,0,15,17,4247.80,0.00,0,0,282.70,4554.50,0.00,0.00,0.00,1140,10,20,65,60,2025-08-17 01:05
a60,0,22,25,4274.00,0.00,0,0,209.00,4509.00,0.00,0.00,0.00,5390,30,60,65,60,2025-08-17 01:05
a61,0,25,30,4281.40,0.00,0,0,342.00,4661.40,0.00,0.00,0.00,5168,30,60,65,60,2025-08-17 01:05
a62,1,48,49,4326.00,4326.00,5,5,279.90,4665.90,4605.90,0.00,0.00,5500,30,60,65,60,2025-08-17 01:05
a63,1,48,49,4730.90,4730.90,5,5,343.60,5139.50,5074.50,0.00,0.00,5500,30,60,65,60,2025-08-17 01:05
a64,0,20,22,4735.70,0.00,0,0,372.30,5167.00,0.00,0.00,0.00,5140,30,60,65,60,2025-08-17 01:05
a65,0,48,49,4781.80,0.00,0,0,375.00,5206.80,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:05
a66,0,16,18,4828.10,0.00,0,0,335.30,5194.40,0.00,0.00,0.00,1166,10,20,65,60,2025-08-17 01:05
a67,0,48,49,4846.80,0.00,0,0,323.80,5228.60,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:05
a68,1,28,28,4927.70,5074.60,5,5,266.60,5230.30,5341.20,146.90,110.90,5397,30,60,65,60,2025-08-17 01:05
a69,1,16,18,5211.20,5211.20,38,5,213.70,5494.90,5424.90,0.00,0.00,805,10,20,65,60,2025-08-17 01:05
a70,1,28,28,5297.60,5341.40,5,5,266.40,5603.00,5607.80,43.80,4.80,5388,30,60,65,60,2025-08-17 01:05
a71,0,25,30,5399.60,0.00,0,0,259.40,5714.00,0.00,0.00,0.00,1084,10,20,65,60,2025-08-17 01:05
a72,0,22,25,5467.20,0.00,0,0,304.80,5831.00,0.00,0.00,0.00,1119,10,20,65,60,2025-08-17 01:05
a73,1,28,28,5657.40,5657.40,5,5,357.60,6056.00,6015.00,0.00,0.00,5473,30,60,65,60,2025-08-17 01:05
a74,0,20,22,5730.50,0.00,0,0,206.80,5980.30,0.00,0.00,0.00,4897,30,60,65,60,2025-08-17 01:05
a75,1,22,25,5740.40,5740.40,38,5,226.40,6004.80,5966.80,0.00,0.00,5172,30,60,65,60,2025-08-17 01:05
a76,0,16,18,5941.10,0.00,0,0,311.60,6305.70,0.00,0.00,0.00,864,10,20,65,60,2025-08-17 01:05
a77,1,15,17,5995.10,6015.10,5,5,217.20,6255.30,6232.30,20.00,0.00,868,10,20,65,60,2025-08-17 01:05
a78,1,20,22,6007.70,6007.70,38,5,159.70,6215.40,6167.40,0.00,0.00,5313,30,60,65,60,2025-08-17 01:05
a79,1,15,17,6219.20,6219.20,26,5,305.50,6569.70,6524.70,0.00,0.00,1173,10,20,65,60,2025-08-17 01:05
a80,0,20,22,6237.40,0.00,0,0,318.70,6595.10,0.00,0.00,0.00,941,10,20,65,60,2025-08-17 01:05
a81,1,16,18,6289.20,6289.20,5,5,206.70,6522.90,6495.90,0.00,0.00,4300,30,60,65,60,2025-08-17 01:05
a82,0,22,25,6334.50,0.00,0,0,115.40,6476.90,0.00,0.00,0.00,1162,10,20,65,60,2025-08-17 01:05
