Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:03
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:03
a03,1,15,17,20.00,20.00,5,32,104.60,164.60,124.60,0.00,0.00,980,10,20,65,60,2025-08-17 01:03
a04,0,15,17,151.20,0.00,0,0,357.10,549.30,0.00,0.00,0.00,832,10,20,65,60,2025-08-17 01:03
a05,0,22,25,238.70,0.00,0,0,179.40,464.10,0.00,0.00,0.00,5077,30,60,65,60,2025-08-17 01:03
a06,1,48,49,262.50,262.50,5,5,202.90,497.40,465.40,0.00,0.00,5500,30,60,65,60,2025-08-17 01:03
a07,1,20,22,484.60,484.60,5,5,338.90,848.50,823.50,0.00,0.00,4798,30,60,65,60,2025-08-17 01:03
a08,0,15,17,770.40,0.00,0,0,117.60,914.00,0.00,0.00,0.00,1115,10,20,65,60,2025-08-17 01:03
a09,1,48,49,828.70,828.70,5,5,216.10,1080.80,1044.80,0.00,0.00,5500,30,60,65,60,2025-08-17 01:03
a10,1,28,28,901.00,1044.90,30,5,318.40,1284.40,1363.30,143.90,78.90,5338,30,60,65,60,2025-08-17 01:03
a11,1,20,22,1097.70,1097.70,5,5,213.90,1374.60,1311.60,0.00,0.00,5421,30,60,65,60,2025-08-17 01:03
a12,0,16,18,1136.80,0.00,0,0,234.60,1415.40,0.00,0.00,0.00,824,10,20,65,60,2025-08-17 01:03
a13,0,25,30,1229.10,0.00,0,0,149.60,1438.70,0.00,0.00,0.00,1128,10,20,65,60,2025-08-17 01:03
a14,0,18,20,1251.30,0.00,0,0,399.80,1694.10,0.00,0.00,0.00,862,10,20,65,60,2025-08-17 01:03
a15,1,22,25,1396.10,1396.10,35,5,239.40,1691.50,1635.50,0.00,0.00,5242,30,60,65,60,2025-08-17 01:03
a16,1,25,30,1491.60,1491.60,5,5,232.30,1749.90,1723.90,0.00,0.00,5393,30,60,65,60,2025-08-17 01:03
a17,0,16,18,1565.00,0.00,0,0,306.40,1922.40,0.00,0.00,0.00,1110,10,20,65,60,2025-08-17 01:03
a18,1,16,18,1641.80,1641.80,35,5,298.60,1993.40,1940.40,0.00,0.00,5179,30,60,65,60,2025-08-17 01:03
a19,0,20,22,1707.30,0.00,0,0,312.90,2082.20,0.00,0.00,0.00,5144,30,60,65,60,2025-08-17 01:03
a20,1,16,18,1725.10,1725.10,5,5,280.40,2034.50,2005.50,0.00,0.00,5288,30,60,65,60,2025-08-17 01:03
a21,0,25,30,1746.10,0.00,0,0,114.30,1931.40,0.00,0.00,0.00,1133,10,20,65,60,2025-08-17 01:03
a22,1,22,25,1900.00,1940.60,30,5,373.80,2334.80,2314.40,40.60,0.00,4951,30,60,65,60,2025-08-17 01:03
a23,1,20,22,2037.00,2037.00,5,5,119.60,2205.60,2156.60,0.00,0.00,5217,30,60,65,60,2025-08-17 01:03
a24,1,48,49,2401.50,2401.50,5,5,157.50,2614.00,2559.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:03
a25,0,18,20,2623.20,0.00,0,0,290.10,2937.30,0.00,0.00,0.00,866,10,20,65,60,2025-08-17 01:03
a26,1,48,49,2637.20,2637.20,5,5,358.20,3028.40,2995.40,0.00,0.00,5500,30,60,65,60,2025-08-17 01:03
a27,0,16,18,2642.00,0.00,0,0,212.20,2891.20,0.00,0.00,0.00,842,10,20,65,60,2025-08-17 01:03
a28,0,28,28,2722.00,0.00,0,0,266.10,3039.10,0.00,0.00,0.00,5375,30,60,65,60,2025-08-17 01:03
a29,0,28,28,2752.80,0.00,0,0,393.20,3188.00,0.00,0.00,0.00,5473,30,60,65,60,2025-08-17 01:03
a30,0,18,20,2809.20,0.00,0,0,217.70,3062.90,0.00,0.00,0.00,1146,10,20,65,60,2025-08-17 01:03
a31,0,15,17,2871.60,0.00,0,0,377.10,3295.70,0.00,0.00,0.00,1128,10,20,65,60,2025-08-17 01:03
a32,0,22,25,2897.00,0.00,0,0,322.30,3279.30,0.00,0.00,0.00,1166,10,20,65,60,2025-08-17 01:03
a33,1,48,49,2916.70,2995.60,5,5,272.70,3240.40,3268.30,78.90,27.90,5500,30,60,65,60,2025-08-17 01:03
a34,1,48,49,3204.00,3268.40,5,5,217.00,3492.00,3485.40,64.40,0.00,5500,30,60,65,60,2025-08-17 01:03
a35,0,48,49,3230.50,0.00,0,0,146.30,3410.80,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:03
a36,0,16,18,3544.80,0.00,0,0,213.80,3793.60,0.00,0.00,0.00,911,10,20,65,60,2025-08-17 01:03
a37,0,20,22,3564.70,0.00,0,0,217.00,3841.70,0.00,0.00,0.00,1119,10,20,65,60,2025-08-17 01:03
a38,1,48,49,3637.80,3637.80,5,5,106.30,3801.10,3744.10,0.00,0.00,5500,30,60,65,60,2025-08-17 01:03
a39,0,18,20,3666.70,0.00,0,0,321.90,4015.60,0.00,0.00,0.00,971,10,20,65,60,2025-08-17 01:03
a40,0,22,25,3750.00,0.00,0,0,346.70,4131.70,0.00,0.00,0.00,4920,30,60,65,60,2025-08-17 01:03
a41,0,15,17,3962.40,0.00,0,0,317.40,4347.80,0.00,0.00,0.00,804,10,20,65,60,2025-08-17 01:03
