Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:33
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:33
a03,1,28,28,275.00,275.00,5,5,273.40,602.40,548.40,0.00,0.00,5436,30,60,65,60,2025-08-17 01:33
a04,1,20,22,412.30,412.30,38,5,312.30,781.60,724.60,0.00,0.00,5071,30,60,65,60,2025-08-17 01:33
a05,0,15,17,501.30,0.00,0,0,280.40,818.70,0.00,0.00,0.00,1046,10,20,65,60,2025-08-17 01:33
a06,0,15,17,546.70,0.00,0,0,174.10,777.80,0.00,0.00,0.00,808,10,20,65,60,2025-08-17 01:33
a07,1,20,22,610.40,610.40,5,5,224.10,901.50,834.50,0.00,0.00,1131,10,20,65,60,2025-08-17 01:33
a08,0,22,25,832.80,0.00,0,0,358.80,1241.60,0.00,0.00,0.00,1146,10,20,65,60,2025-08-17 01:33
a09,0,18,20,897.50,0.00,0,0,387.10,1322.60,0.00,0.00,0.00,4741,30,60,65,60,2025-08-17 01:33
a10,0,16,18,1051.10,0.00,0,0,374.10,1473.20,0.00,0.00,0.00,4892,30,60,65,60,2025-08-17 01:33
a11,1,48,49,1103.70,1103.70,5,5,337.00,1491.70,1440.70,0.00,0.00,5500,30,60,65,60,2025-08-17 01:33
a12,0,22,25,1162.70,0.00,0,0,230.50,1422.20,0.00,0.00,0.00,5243,30,60,65,60,2025-08-17 01:33
a13,0,18,20,1228.60,0.00,0,0,137.50,1431.10,0.00,0.00,0.00,1172,10,20,65,60,2025-08-17 01:33
a14,0,28,28,1238.60,0.00,0,0,360.20,1659.80,0.00,0.00,0.00,5351,30,60,65,60,2025-08-17 01:33
a15,0,15,17,1254.30,0.00,0,0,225.70,1550.00,0.00,0.00,0.00,853,10,20,65,60,2025-08-17 01:33
a16,1,18,20,1298.10,1441.10,32,5,285.50,1620.60,1726.60,143.00,106.00,4903,30,60,65,60,2025-08-17 01:33
a17,0,25,30,1318.70,0.00,0,0,110.20,1459.90,0.00,0.00,0.00,1128,10,20,65,60,2025-08-17 01:33
a18,0,18,20,1364.80,0.00,0,0,144.20,1570.00,0.00,0.00,0.00,4638,30,60,65,60,2025-08-17 01:33
a19,1,22,25,1378.10,1440.90,5,5,174.60,1590.70,1615.50,62.80,24.80,4942,30,60,65,60,2025-08-17 01:33
a20,0,28,28,1595.70,0.00,0,0,332.20,1972.90,0.00,0.00,0.00,5491,30,60,65,60,2025-08-17 01:33
a21,0,18,20,1659.90,0.00,0,0,328.20,2020.10,0.00,0.00,0.00,5149,30,60,65,60,2025-08-17 01:33
a22,1,48,49,1807.50,1807.50,5,5,284.20,2146.70,2091.70,0.00,0.00,5500,30,60,65,60,2025-08-17 01:33
a23,0,20,22,1848.70,0.00,0,0,268.70,2159.40,0.00,0.00,0.00,5274,30,60,65,60,2025-08-17 01:33
a24,0,22,25,1865.20,0.00,0,0,222.30,2143.50,0.00,0.00,0.00,1048,10,20,65,60,2025-08-17 01:33
a25,0,28,28,1911.50,0.00,0,0,328.00,2297.50,0.00,0.00,0.00,5299,30,60,65,60,2025-08-17 01:33
a26,0,18,20,1943.00,0.00,0,0,244.60,2259.60,0.00,0.00,0.00,904,10,20,65,60,2025-08-17 01:33
a27,1,25,30,2016.40,2091.90,5,5,245.60,2313.00,2337.50,75.50,24.50,5355,30,60,65,60,2025-08-17 01:33
