Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:59
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:59
a03,0,28,28,1.20,0.00,0,0,138.20,178.40,0.00,0.00,0.00,5448,30,60,65,60,2025-08-17 00:59
a04,0,28,28,157.80,0.00,0,0,286.50,489.30,0.00,0.00,0.00,5436,30,60,65,60,2025-08-17 00:59
a05,1,48,49,252.00,252.00,5,5,396.70,687.70,648.70,0.00,0.00,5500,30,60,65,60,2025-08-17 00:59
a06,0,20,22,280.70,0.00,0,0,172.20,499.90,0.00,0.00,0.00,916,10,20,65,60,2025-08-17 00:59
a07,0,28,28,282.70,0.00,0,0,163.20,509.90,0.00,0.00,0.00,5439,30,60,65,60,2025-08-17 00:59
a08,0,48,49,348.80,0.00,0,0,364.00,777.80,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:59
a09,0,18,20,558.20,0.00,0,0,155.80,772.00,0.00,0.00,0.00,1037,10,20,65,60,2025-08-17 00:59
a10,1,28,28,612.00,648.80,5,5,186.90,855.90,835.70,36.80,0.00,5383,30,60,65,60,2025-08-17 00:59
a11,0,15,17,618.70,0.00,0,0,298.10,958.80,0.00,0.00,0.00,879,10,20,65,60,2025-08-17 00:59
a12,0,20,22,675.20,0.00,0,0,315.00,1046.20,0.00,0.00,0.00,1005,10,20,65,60,2025-08-17 00:59
a13,1,18,20,696.00,696.00,38,5,119.20,883.20,815.20,0.00,0.00,5235,30,60,65,60,2025-08-17 00:59
a14,1,28,28,725.00,835.80,5,5,127.40,903.40,963.20,110.80,59.80,5368,30,60,65,60,2025-08-17 00:59
a15,0,25,30,746.30,0.00,0,0,341.30,1144.60,0.00,0.00,0.00,5234,30,60,65,60,2025-08-17 00:59
a16,0,20,22,758.20,0.00,0,0,205.70,1027.90,0.00,0.00,0.00,1177,10,20,65,60,2025-08-17 00:59
a17,0,16,18,826.90,0.00,0,0,284.90,1166.80,0.00,0.00,0.00,883,10,20,65,60,2025-08-17 00:59
a18,1,22,25,901.80,901.80,38,5,201.40,1149.20,1103.20,0.00,0.00,4962,30,60,65,60,2025-08-17 00:59
a19,1,25,30,1025.90,1025.90,5,5,131.00,1187.90,1156.90,0.00,0.00,5253,30,60,65,60,2025-08-17 00:59
a20,1,25,30,1116.80,1116.80,35,5,282.80,1451.60,1399.60,0.00,0.00,1127,10,20,65,60,2025-08-17 00:59
a21,0,16,18,1171.20,0.00,0,0,301.10,1536.30,0.00,0.00,0.00,867,10,20,65,60,2025-08-17 00:59
a22,1,22,25,1414.40,1414.40,5,5,354.20,1800.60,1768.60,0.00,0.00,5227,30,60,65,60,2025-08-17 00:59
a23,1,18,20,1558.90,1558.90,32,5,271.20,1896.10,1830.10,0.00,0.00,4951,30,60,65,60,2025-08-17 00:59
a24,0,28,28,1884.90,0.00,0,0,144.70,2087.60,0.00,0.00,0.00,5415,30,60,65,60,2025-08-17 00:59
a25,1,15,17,1935.20,1935.20,38,5,254.90,2232.10,2190.10,0.00,0.00,1124,10,20,65,60,2025-08-17 00:59
a26,1,28,28,1978.30,1978.30,5,5,265.80,2287.10,2244.10,0.00,0.00,5478,30,60,65,60,2025-08-17 00:59
a27,0,28,28,2186.20,0.00,0,0,100.50,2326.70,0.00,0.00,0.00,5441,30,60,65,60,2025-08-17 00:59
a28,0,16,18,2217.70,0.00,0,0,140.80,2419.50,0.00,0.00,0.00,1012,10,20,65,60,2025-08-17 00:59
a29,1,48,49,2305.70,2305.70,5,5,395.40,2747.10,2701.10,0.00,0.00,5500,30,60,65,60,2025-08-17 00:59
a30,0,15,17,2312.10,0.00,0,0,230.60,2583.70,0.00,0.00,0.00,1056,10,20,65,60,2025-08-17 00:59
a31,0,20,22,2357.50,0.00,0,0,253.70,2635.20,0.00,0.00,0.00,1103,10,20,65,60,2025-08-17 00:59
a32,0,25,30,2585.70,0.00,0,0,399.10,3045.80,0.00,0.00,0.00,5468,30,60,65,60,2025-08-17 00:59
a33,1,48,49,2603.40,2701.30,5,5,376.40,3032.80,3077.70,97.90,44.90,5500,30,60,65,60,2025-08-17 00:59
a34,0,16,18,2638.00,0.00,0,0,391.50,3079.50,0.00,0.00,0.00,884,10,20,65,60,2025-08-17 00:59
a35,0,22,25,2681.20,0.00,0,0,230.30,2953.50,0.00,0.00,0.00,1168,10,20,65,60,2025-08-17 00:59
a36,0,28,28,2686.20,0.00,0,0,394.20,3147.40,0.00,0.00,0.00,5491,30,60,65,60,2025-08-17 00:59
a37,0,18,20,2699.80,0.00,0,0,336.80,3105.60,0.00,0.00,0.00,1142,10,20,65,60,2025-08-17 00:59
a38,0,16,18,2749.00,0.00,0,0,222.10,3017.10,0.00,0.00,0.00,5253,30,60,65,60,2025-08-17 00:59
a39,0,28,28,2753.20,0.00,0,0,141.80,2964.00,0.00,0.00,0.00,5469,30,60,65,60,2025-08-17 00:59
a40,0,25,30,2773.30,0.00,0,0,297.00,3139.30,0.00,0.00,0.00,1172,10,20,65,60,2025-08-17 00:59
a41,1,15,17,3221.50,3221.50,38,5,125.90,3416.40,3347.40,0.00,0.00,1037,10,20,65,60,2025-08-17 00:59
a42,1,28,28,3231.40,3231.40,5,5,208.10,3488.50,3439.50,0.00,0.00,5462,30,60,65,60,2025-08-17 00:59
