Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:50
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 00:50
a03,0,28,28,27.90,0.00,0,0,375.20,432.10,0.00,0.00,0.00,5377,30,60,65,60,2025-08-17 00:50
a04,1,48,49,162.40,210.20,5,5,326.50,513.90,536.70,47.80,22.80,5500,30,60,65,60,2025-08-17 00:50
a05,0,28,28,185.90,0.00,0,0,153.60,365.50,0.00,0.00,0.00,5291,30,60,65,60,2025-08-17 00:50
a06,0,22,25,245.50,0.00,0,0,174.60,484.10,0.00,0.00,0.00,5061,30,60,65,60,2025-08-17 00:50
a07,0,22,25,361.30,0.00,0,0,353.90,767.20,0.00,0.00,0.00,4902,30,60,65,60,2025-08-17 00:50
a08,1,48,49,363.60,536.80,5,5,144.50,573.10,681.30,173.20,108.20,5500,30,60,65,60,2025-08-17 00:50
a09,0,28,28,378.90,0.00,0,0,362.60,792.50,0.00,0.00,0.00,5460,30,60,65,60,2025-08-17 00:50
a10,0,28,28,469.90,0.00,0,0,399.70,912.60,0.00,0.00,0.00,1142,10,20,65,60,2025-08-17 00:50
a11,0,25,30,530.70,0.00,0,0,284.30,844.00,0.00,0.00,0.00,1110,10,20,65,60,2025-08-17 00:50
a12,0,15,17,580.40,0.00,0,0,123.00,749.40,0.00,0.00,0.00,1047,10,20,65,60,2025-08-17 00:50
a13,1,28,28,593.70,681.50,5,5,143.50,784.20,825.00,87.80,40.80,5409,30,60,65,60,2025-08-17 00:50
a14,1,20,22,597.90,681.70,38,5,391.80,1051.70,1073.50,83.80,21.80,5299,30,60,65,60,2025-08-17 00:50
a15,0,18,20,749.70,0.00,0,0,133.00,951.70,0.00,0.00,0.00,914,10,20,65,60,2025-08-17 00:50
a16,1,20,22,776.30,825.20,5,5,318.10,1134.40,1143.30,48.90,8.90,5184,30,60,65,60,2025-08-17 00:50
a17,0,25,30,1132.50,0.00,0,0,282.20,1481.70,0.00,0.00,0.00,5470,30,60,65,60,2025-08-17 00:50
a18,0,28,28,1169.20,0.00,0,0,133.20,1357.40,0.00,0.00,0.00,5379,30,60,65,60,2025-08-17 00:50
a19,0,25,30,1223.10,0.00,0,0,115.90,1387.00,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 00:50
a20,1,48,49,1273.20,1273.20,5,5,351.90,1679.10,1625.10,0.00,0.00,5500,30,60,65,60,2025-08-17 00:50
a21,1,48,49,1500.10,1625.30,5,5,247.00,1790.10,1872.30,125.20,82.20,5500,30,60,65,60,2025-08-17 00:50
a22,0,18,20,1546.50,0.00,0,0,390.00,1969.50,0.00,0.00,0.00,1040,10,20,65,60,2025-08-17 00:50
a23,0,22,25,1673.40,0.00,0,0,351.00,2050.40,0.00,0.00,0.00,5208,30,60,65,60,2025-08-17 00:50
a24,0,16,18,1697.30,0.00,0,0,382.30,2121.60,0.00,0.00,0.00,1133,10,20,65,60,2025-08-17 00:50
a25,1,48,49,1846.50,1872.40,5,5,197.10,2076.60,2069.50,25.90,0.00,5500,30,60,65,60,2025-08-17 00:50
a26,0,25,30,1853.30,0.00,0,0,364.70,2279.00,0.00,0.00,0.00,1130,10,20,65,60,2025-08-17 00:50
a27,0,16,18,1924.80,0.00,0,0,110.30,2093.10,0.00,0.00,0.00,1153,10,20,65,60,2025-08-17 00:50
