Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5,5,210.00,200.00,210.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:18
a02,1,16,18,0.00,0.00,30,5,160.00,150.00,160.00,0.00,10.00,0,0,20,65,60,2025-08-17 01:18
a03,1,28,28,219.30,219.30,5,5,125.30,403.60,344.60,0.00,0.00,5426,30,60,65,60,2025-08-17 01:18
a04,0,20,22,256.40,0.00,0,0,161.60,482.00,0.00,0.00,0.00,5193,30,60,65,60,2025-08-17 01:18
a05,1,28,28,268.90,344.70,5,5,300.30,632.20,645.00,75.80,12.80,5375,30,60,65,60,2025-08-17 01:18
a06,1,22,25,314.50,314.50,38,5,185.30,552.80,499.80,0.00,0.00,5364,30,60,65,60,2025-08-17 01:18
a07,0,28,28,506.30,0.00,0,0,115.40,688.70,0.00,0.00,0.00,5296,30,60,65,60,2025-08-17 01:18
a08,0,16,18,553.90,0.00,0,0,195.10,797.00,0.00,0.00,0.00,820,10,20,65,60,2025-08-17 01:18
a09,0,15,17,610.10,0.00,0,0,228.70,883.80,0.00,0.00,0.00,758,10,20,65,60,2025-08-17 01:18
a10,0,25,30,688.90,0.00,0,0,249.20,968.10,0.00,0.00,0.00,5125,30,60,65,60,2025-08-17 01:18
a11,1,48,49,725.10,725.10,5,5,223.40,1016.50,948.50,0.00,0.00,5500,30,60,65,60,2025-08-17 01:18
a12,0,16,18,783.10,0.00,0,0,342.10,1176.20,0.00,0.00,0.00,5165,30,60,65,60,2025-08-17 01:18
a13,1,25,30,874.10,948.60,30,5,374.90,1286.00,1323.50,74.50,37.50,5191,30,60,65,60,2025-08-17 01:18
a14,1,18,20,895.90,948.80,5,5,184.40,1111.30,1133.20,52.90,21.90,1188,10,20,65,60,2025-08-17 01:18
a15,0,15,17,970.70,0.00,0,0,231.90,1266.60,0.00,0.00,0.00,1117,10,20,65,60,2025-08-17 01:18
a16,1,20,22,1189.60,1189.60,5,5,125.00,1341.60,1314.60,0.00,0.00,5197,30,60,65,60,2025-08-17 01:18
a17,0,18,20,1257.50,0.00,0,0,295.30,1598.80,0.00,0.00,0.00,1070,10,20,65,60,2025-08-17 01:18
a18,0,20,22,1263.00,0.00,0,0,239.10,1527.10,0.00,0.00,0.00,5089,30,60,65,60,2025-08-17 01:18
a19,0,22,25,1265.60,0.00,0,0,223.00,1538.60,0.00,0.00,0.00,4862,30,60,65,60,2025-08-17 01:18
a20,0,15,17,1274.10,0.00,0,0,204.00,1513.10,0.00,0.00,0.00,827,10,20,65,60,2025-08-17 01:18
a21,0,15,17,1307.70,0.00,0,0,384.90,1761.60,0.00,0.00,0.00,805,10,20,65,60,2025-08-17 01:18
a22,0,15,17,1313.90,0.00,0,0,234.60,1614.50,0.00,0.00,0.00,931,10,20,65,60,2025-08-17 01:18
a23,1,48,49,1355.40,1355.40,5,5,221.30,1644.70,1576.70,0.00,0.00,5500,30,60,65,60,2025-08-17 01:18
a24,0,15,17,1444.60,0.00,0,0,220.60,1691.20,0.00,0.00,0.00,831,10,20,65,60,2025-08-17 01:18
